sysTime,roll,pitch,yaw,ax,ay,az,sqrt,average
6:9:35:52:201341,-4.87,4.91,-90.27,-0.01,0.19,0.86,0.88,0.87
6:9:35:52:201405,-3.51,5.38,-87.25,-0.04,0.22,0.88,0.91,0.89
6:9:35:52:201501,-1.64,6.19,-86.53,0.01,0.26,0.93,0.96,0.93
6:9:35:53:201999,0.6,1.56,-82.07,0.05,0.14,1.23,1.24,1.06
6:9:35:53:202118,1.29,-1.19,-72.44,-0.0,0.23,1.18,1.2,1.23
6:9:35:53:202239,5.53,-9.87,-66.32,-0.11,0.33,1.31,1.35,1.25
6:9:35:53:202336,6.37,-12.24,-73.69,-0.06,0.27,1.22,1.25,1.32
6:9:35:53:202431,4.65,-15.11,-81.37,-0.01,0.1,1.2,1.21,1.23
6:9:35:54:202528,7.8,-20.72,-79.11,-0.13,0.18,1.22,1.24,1.22
6:9:35:54:203028,14.98,-28.1,-90.21,-0.08,0.06,0.99,0.99,1.16
6:9:35:54:203124,10.01,-26.79,-81.63,-0.17,0.1,0.98,1.0,0.99
6:9:35:54:203220,6.64,-26.4,-75.03,-0.13,0.12,0.89,0.9,0.97
6:9:35:54:203299,4.48,-27.65,-73.92,-0.12,0.08,0.86,0.87,0.89
6:9:35:54:203396,2.82,-29.51,-75.3,-0.12,0.07,0.85,0.86,0.87
6:9:35:55:203522,-0.19,-29.25,-72.99,-0.12,0.05,0.83,0.84,0.85
6:9:35:55:203968,-14.1,-24.33,-56.58,-0.13,0.09,0.9,0.91,0.86
6:9:35:55:204029,-15.24,-24.02,-55.48,-0.11,0.12,0.86,0.87,0.9
6:9:35:55:204126,-14.77,-26.54,-54.51,-0.12,0.11,0.9,0.91,0.88
6:9:35:55:204222,-10.47,-29.53,-58.04,-0.06,0.19,0.89,0.91,0.91
6:9:35:55:204317,-8.75,-27.78,-60.12,-0.0,0.24,0.91,0.94,0.92
6:9:35:55:204478,-11.65,-24.98,-57.13,0.04,0.27,0.86,0.9,0.93
6:9:35:55:204510,-12.29,-21.15,-52.91,0.03,0.28,0.9,0.94,0.91
6:9:35:56:204937,5.05,-24.32,-68.78,0.01,0.27,0.89,0.93,0.94
6:9:35:56:205021,6.6,-23.69,-76.89,0.01,0.17,0.95,0.96,0.94
6:9:35:56:205101,4.81,-20.25,-81.76,-0.01,0.18,0.98,1.0,0.97
6:9:35:56:205245,4.3,-17.25,-81.81,-0.03,0.12,1.01,1.01,1.01
6:9:35:56:205468,3.69,-16.78,-80.18,-0.04,0.23,1.1,1.12,1.05
6:9:35:56:205484,1.54,-19.61,-84.29,-0.07,0.28,1.22,1.25,1.17
6:9:35:56:205500,2.53,-22.76,-95.22,-0.01,0.2,1.19,1.2,1.24
6:9:35:57:206009,13.9,-49.9,-105.78,-0.12,0.19,1.05,1.07,1.16
6:9:35:57:206121,14.97,-52.0,-108.32,-0.17,0.19,1.11,1.14,1.1
6:9:35:57:206215,12.7,-48.55,-112.95,-0.08,0.08,1.04,1.05,1.11
6:9:35:57:206329,18.11,-45.45,-120.67,-0.11,0.14,1.08,1.1,1.06
6:9:35:57:206425,24.48,-41.64,-128.46,-0.13,0.06,1.01,1.02,1.07
6:9:35:58:206521,23.52,-35.84,-129.93,-0.14,0.07,1.01,1.02,1.02
6:9:35:58:207000,22.57,-25.47,-139.98,-0.11,0.12,0.93,0.94,1.0
6:9:35:58:207042,25.34,-24.64,-145.11,-0.1,0.13,0.91,0.92,0.94
6:9:35:58:207127,23.66,-21.75,-146.93,-0.09,0.13,0.87,0.89,0.91
6:9:35:58:207239,19.02,-19.63,-145.06,-0.08,0.12,0.83,0.84,0.87
6:9:35:58:207319,16.34,-18.89,-143.52,-0.06,0.13,0.82,0.84,0.84
6:9:35:58:207431,15.11,-18.69,-143.36,-0.09,0.16,0.84,0.86,0.84
6:9:35:58:207511,11.98,-16.01,-144.3,-0.1,0.12,0.83,0.84,0.86
6:9:35:59:208159,6.53,-19.61,-149.09,-0.1,0.09,0.78,0.79,0.82
6:9:35:59:208191,2.69,-19.2,-147.54,-0.1,0.06,0.79,0.79,0.79
6:9:35:59:208271,-0.91,-18.48,-140.54,-0.13,0.1,0.83,0.85,0.81
6:9:35:59:208444,-4.25,-16.81,-135.21,-0.1,0.11,0.82,0.83,0.84
6:9:35:59:208445,-5.7,-16.97,-134.35,-0.07,0.12,0.8,0.81,0.83
6:9:35:59:208446,-4.81,-19.59,-135.11,-0.15,0.14,0.91,0.93,0.85
6:9:35:59:208509,-4.38,-17.0,-136.62,-0.13,0.08,1.03,1.04,0.97
6:9:36:0:208931,10.74,-32.98,-136.43,-0.24,0.18,1.49,1.52,1.2
6:9:36:0:209007,16.38,-33.68,-141.87,-0.13,0.09,1.43,1.44,1.49
6:9:36:0:209102,23.79,-37.43,-145.22,-0.19,0.14,1.3,1.32,1.4
6:9:36:0:209310,27.64,-38.39,-148.29,-0.17,0.15,1.25,1.27,1.31
6:9:36:0:209486,32.27,-37.16,-153.41,-0.14,0.09,1.12,1.13,1.22
6:9:36:1:209545,36.97,-36.3,-157.8,-0.17,0.08,1.01,1.03,1.1
6:9:36:1:209547,33.7,-30.82,-158.27,-0.17,0.07,0.95,0.97,1.01
6:9:36:1:209942,33.25,-18.32,-172.84,-0.09,0.15,0.79,0.81,0.91
6:9:36:1:210134,31.55,-17.03,-174.42,-0.08,0.18,0.84,0.86,0.82
6:9:36:1:210170,29.67,-13.66,-176.11,-0.05,0.17,0.83,0.85,0.86
6:9:36:1:210202,27.49,-9.39,179.37,-0.05,0.15,0.87,0.88,0.86
6:9:36:1:210377,25.72,-6.22,174.92,-0.04,0.14,0.89,0.9,0.89
6:9:36:1:210410,24.11,-4.64,174.32,-0.04,0.16,0.92,0.93,0.91
6:9:36:2:210666,22.35,-6.19,177.71,-0.07,0.21,0.98,1.01,0.96
6:9:36:2:210962,10.68,-9.37,179.63,-0.23,-0.03,0.88,0.91,0.97
6:9:36:2:210997,9.15,-11.41,-173.71,-0.2,-0.08,0.84,0.87,0.9
6:9:36:2:211234,8.48,-13.33,-164.3,-0.22,-0.01,0.82,0.85,0.86
6:9:36:2:211236,8.38,-14.28,-158.42,-0.24,0.03,0.83,0.87,0.86
6:9:36:2:211316,6.75,-12.04,-155.61,-0.26,0.02,0.86,0.9,0.88
6:9:36:2:211428,2.73,-7.72,-154.14,-0.18,-0.03,0.87,0.89,0.9
6:9:36:2:211508,1.14,-8.01,-152.4,-0.19,-0.04,0.95,0.97,0.92
6:9:36:3:211972,7.51,-10.43,-135.1,-0.18,0.13,1.19,1.21,1.05
6:9:36:3:212008,11.53,-15.03,-127.07,-0.15,0.28,1.24,1.28,1.24
6:9:36:3:212152,10.78,-13.71,-128.4,-0.07,0.15,1.25,1.26,1.27
6:9:36:3:212216,13.91,-17.52,-130.96,-0.1,0.16,1.25,1.26,1.26
6:9:36:3:212313,19.28,-22.2,-131.7,-0.13,0.16,1.23,1.24,1.25
6:9:36:3:212458,20.41,-24.74,-129.48,-0.14,0.15,1.18,1.2,1.23
6:9:36:3:212504,18.82,-25.86,-127.1,-0.12,0.13,1.08,1.1,1.17
6:9:36:4:212935,17.22,-20.63,-135.14,-0.09,0.11,0.98,0.99,1.06
6:9:36:4:213352,15.93,-20.04,-132.71,-0.1,0.11,0.89,0.9,0.96
6:9:36:4:213443,17.55,-21.07,-130.25,-0.12,0.1,0.84,0.86,0.88
6:9:36:4:213446,18.01,-22.16,-127.82,-0.11,0.09,0.86,0.87,0.86
6:9:36:4:213448,18.0,-21.95,-127.32,-0.16,0.14,0.84,0.87,0.87
6:9:36:4:213477,14.92,-16.57,-131.55,-0.12,0.05,0.83,0.84,0.86
6:9:36:5:213541,13.48,-12.42,-136.45,-0.1,0.05,0.77,0.78,0.82
6:9:36:5:214023,7.09,-5.93,-131.31,-0.1,0.12,0.75,0.77,0.78
6:9:36:5:214027,4.2,-3.88,-132.57,-0.02,0.06,0.61,0.61,0.72
6:9:36:5:214169,7.99,-5.94,-132.76,-0.07,0.1,0.67,0.68,0.63
6:9:36:5:214234,11.6,-6.85,-132.04,-0.12,0.12,0.65,0.68,0.68
6:9:36:5:214297,8.05,-3.98,-129.91,-0.1,0.08,0.69,0.7,0.68
6:9:36:5:214410,2.7,-1.27,-126.94,-0.1,0.13,0.82,0.84,0.75
6:9:36:6:214522,-1.84,1.81,-126.67,-0.07,0.17,0.92,0.94,0.87
6:9:36:6:214964,6.25,-5.33,-122.5,-0.1,0.24,1.43,1.45,1.11
6:9:36:6:215011,9.48,-10.05,-119.64,-0.13,0.2,1.47,1.49,1.46
6:9:36:6:215139,13.26,-13.65,-122.94,-0.21,0.22,1.5,1.53,1.5
6:9:36:6:215202,18.5,-15.6,-134.7,-0.16,0.11,1.42,1.43,1.5
6:9:36:6:215362,27.86,-21.19,-147.27,-0.24,0.11,1.4,1.42,1.43
6:9:36:6:215459,29.33,-19.77,-148.84,-0.16,0.12,1.32,1.34,1.4
6:9:36:7:215586,30.16,-20.98,-147.24,-0.17,0.1,1.12,1.14,1.27
6:9:36:7:215982,24.72,-13.03,-164.48,-0.08,0.1,0.93,0.94,1.07
6:9:36:7:215996,25.06,-15.41,-162.51,-0.12,0.15,0.92,0.94,0.94
6:9:36:7:216127,21.95,-12.98,-160.72,-0.08,0.18,0.93,0.95,0.94
6:9:36:7:216285,20.02,-9.75,-162.67,-0.04,0.01,0.94,0.94,0.94
6:9:36:7:216309,19.2,-7.87,-168.28,-0.06,0.12,0.94,0.95,0.94
6:9:36:7:216506,17.23,-5.53,-172.48,-0.07,0.08,0.95,0.95,0.95
6:9:36:7:216508,15.37,-2.86,-172.1,-0.03,0.14,0.97,0.98,0.96
6:9:36:8:216973,16.9,-1.1,-178.09,-0.08,0.17,1.0,1.02,0.99
6:9:36:8:217061,18.45,-1.58,-175.28,-0.07,0.16,1.01,1.03,1.02
6:9:36:8:217092,17.63,0.35,-173.25,-0.1,0.11,0.98,0.99,1.02
6:9:36:8:217220,13.79,-0.96,-172.13,-0.12,0.07,0.98,0.99,0.99
6:9:36:8:217317,11.37,-3.57,-171.01,-0.12,0.15,1.01,1.03,1.0
6:9:36:8:217414,9.14,-4.23,-168.64,-0.15,0.1,0.96,0.98,1.01
6:9:36:9:217525,9.51,-3.82,-169.15,-0.06,0.09,0.88,0.89,0.95
6:9:36:9:217916,13.65,-20.31,-155.41,-0.18,-0.02,0.79,0.81,0.87
6:9:36:9:218009,11.79,-26.23,-146.93,-0.23,-0.04,0.73,0.77,0.8
6:9:36:9:218199,8.2,-28.54,-137.59,-0.22,-0.01,0.74,0.78,0.77
6:9:36:9:218215,6.11,-26.26,-131.63,-0.33,0.07,0.95,1.01,0.85
6:9:36:9:218312,-2.46,-13.67,-128.33,-0.13,-0.05,0.98,0.99,1.01
6:9:36:9:218422,-1.27,-12.72,-131.21,-0.05,0.3,1.19,1.23,1.07
6:9:36:10:218519,0.1,-22.69,-139.19,-0.13,0.1,1.39,1.4,1.28
6:9:36:10:218929,14.81,-46.55,-116.47,-0.09,0.2,1.35,1.37,1.39
6:9:36:10:219059,24.21,-52.29,-123.02,-0.21,0.16,1.24,1.26,1.34
6:9:36:10:219108,9.72,-48.73,-110.07,-0.13,0.07,1.15,1.16,1.23
6:9:36:10:219251,1.58,-44.72,-97.75,-0.12,0.1,0.97,0.98,1.1
6:9:36:10:219316,4.0,-42.66,-98.9,-0.15,0.14,0.94,0.97,0.98
6:9:36:10:219428,12.47,-36.27,-112.27,-0.13,0.07,0.96,0.97,0.97
6:9:36:10:219508,17.1,-28.35,-120.34,-0.16,0.08,0.98,0.99,0.98
6:9:36:11:219964,12.25,-10.67,-115.67,-0.15,0.1,0.93,0.95,0.98
6:9:36:11:220026,12.3,-4.75,-123.68,-0.1,0.04,0.93,0.94,0.95
6:9:36:11:220123,9.82,-3.5,-124.0,-0.16,0.06,0.97,0.99,0.96
6:9:36:11:220218,6.89,0.94,-119.77,-0.15,0.04,0.92,0.94,0.97
6:9:36:11:220314,6.8,4.85,-118.28,-0.18,0.07,0.88,0.9,0.93
6:9:36:11:220474,3.86,6.55,-124.14,-0.14,0.09,0.84,0.86,0.89
6:9:36:12:220522,-1.39,4.27,-134.73,-0.12,0.09,0.9,0.91,0.88
6:9:36:12:220907,-16.88,2.58,-134.86,-0.15,0.06,1.12,1.14,0.99
6:9:36:12:221066,-13.35,8.79,-125.25,-0.16,0.03,0.9,0.91,1.06
6:9:36:12:221098,-12.04,-1.0,-124.08,-0.3,0.15,1.03,1.09,0.97
6:9:36:12:221288,-13.67,-7.39,-136.48,-0.22,-0.04,1.03,1.06,1.08
6:9:36:12:221289,-13.94,-5.82,-142.73,-0.1,-0.05,0.91,0.92,1.01
6:9:36:12:221435,-12.67,-8.62,-135.38,-0.14,0.25,1.14,1.17,1.0
6:9:36:12:221499,-9.16,-12.04,-133.15,-0.1,0.15,1.27,1.28,1.21
6:9:36:13:222044,-43.13,41.28,-85.09,0.16,-0.13,-0.09,0.23,0.93
6:9:36:13:222337,-11.19,-15.69,-67.5,-0.65,1.11,1.57,2.03,0.83
6:9:36:13:222338,34.94,-31.14,-128.4,-0.45,0.12,0.7,0.84,1.63
6:9:36:13:222338,21.93,-19.0,-169.21,-0.4,-0.07,0.87,0.96,0.88
6:9:36:13:222339,0.71,-11.62,175.59,0.04,-0.13,1.12,1.13,1.02
6:9:36:13:222409,2.63,-6.05,-173.96,-0.09,0.16,1.07,1.08,1.11
6:9:36:14:222561,6.8,-1.02,-157.88,-0.11,0.36,0.95,1.02,1.06
6:9:36:14:222914,-20.06,-6.06,169.24,-0.18,-0.06,0.73,0.75,0.93
6:9:36:14:223009,-26.38,-10.35,167.84,-0.28,-0.07,0.86,0.91,0.8
6:9:36:14:223122,-25.22,-6.33,168.24,-0.39,-0.1,1.0,1.07,0.97
6:9:36:14:223218,-22.77,0.96,169.64,-0.3,-0.21,0.92,0.99,1.04
6:9:36:14:223299,-14.6,-2.9,168.7,-0.31,-0.23,0.71,0.81,0.93
6:9:36:14:223410,-12.8,-3.74,179.25,-0.35,-0.18,0.82,0.91,0.84
6:9:36:14:223507,-11.17,3.95,-165.11,-0.4,-0.19,1.0,1.09,0.97
6:9:36:15:223917,-2.18,-15.92,-163.0,-0.4,-0.12,1.12,1.2,1.13
6:9:36:15:224029,-2.13,-18.42,-175.39,-0.44,-0.15,1.26,1.34,1.24
6:9:36:15:224108,-6.37,-20.65,174.41,-0.4,-0.1,1.22,1.29,1.32
6:9:36:15:224205,-10.95,-20.17,168.31,-0.2,-0.1,1.32,1.34,1.3
6:9:36:15:224301,-17.33,-23.76,-179.25,-0.12,0.24,1.39,1.41,1.36
6:9:36:15:224397,-30.73,-15.95,-163.0,-0.07,0.35,1.1,1.15,1.33
6:9:36:15:224508,-38.32,-2.65,-166.52,0.02,0.09,0.99,0.99,1.1
6:9:36:16:224913,-50.56,-2.3,-171.09,-0.17,-0.04,0.82,0.84,0.94
6:9:36:16:225005,-47.16,12.32,-164.26,-0.2,-0.04,0.82,0.85,0.84
6:9:36:16:225102,-39.37,19.96,-154.08,-0.25,0.01,0.86,0.9,0.87
6:9:36:16:225213,-33.52,21.28,-151.31,-0.25,0.0,0.83,0.87,0.89
6:9:36:16:225310,-31.9,22.43,-155.85,-0.19,-0.04,0.7,0.73,0.83
6:9:36:16:225406,-31.47,21.4,-156.25,-0.15,-0.01,0.64,0.66,0.71
6:9:36:16:225502,-30.66,19.31,-153.1,-0.15,0.05,0.64,0.66,0.66
6:9:36:17:225920,-58.41,25.51,-169.81,0.02,0.07,0.87,0.88,0.73
6:9:36:17:226015,-47.42,21.62,-158.55,-0.07,0.19,1.04,1.06,0.94
6:9:36:17:226141,-46.09,24.21,-151.79,-0.13,0.24,1.15,1.18,1.1
6:9:36:17:226220,-52.53,31.05,-153.3,-0.06,0.11,1.22,1.23,1.2
6:9:36:17:226319,-53.44,27.16,-146.38,-0.12,0.12,1.21,1.22,1.23
6:9:36:17:226415,-50.17,18.97,-141.02,-0.09,0.12,1.33,1.34,1.26
6:9:36:18:226524,-42.98,17.07,-136.3,-0.13,0.17,1.28,1.3,1.33
6:9:36:18:226945,-41.06,13.03,-130.87,-0.16,0.06,1.06,1.08,1.22
6:9:36:18:227015,-36.7,13.04,-128.36,-0.2,0.1,1.09,1.11,1.09
6:9:36:18:227128,-36.05,12.33,-129.84,-0.22,0.03,1.03,1.06,1.09
6:9:36:18:227306,-31.49,8.58,-131.2,-0.17,0.03,1.01,1.03,1.05
6:9:36:18:227308,-25.95,6.0,-130.12,-0.16,0.05,0.97,0.99,1.01
6:9:36:18:227419,-19.37,6.53,-128.64,-0.15,0.1,0.96,0.98,0.98
6:9:36:19:227516,-18.49,8.45,-129.49,-0.14,0.06,0.92,0.93,0.96
6:9:36:19:227940,-18.37,18.32,-122.99,-0.12,0.14,0.89,0.91,0.92
6:9:36:19:228006,-21.28,20.28,-124.29,-0.11,0.13,0.89,0.91,0.91
6:9:36:19:228104,-27.1,21.36,-128.49,-0.07,0.09,0.86,0.87,0.89
6:9:36:19:228247,-28.99,22.01,-128.46,-0.07,0.1,0.88,0.89,0.87
6:9:36:19:228359,-27.14,24.9,-124.33,-0.09,0.12,0.87,0.89,0.89
6:9:36:19:228422,-24.98,26.98,-120.62,-0.09,0.13,0.88,0.89,0.89
6:9:36:20:228519,-23.97,27.48,-118.28,-0.08,0.13,0.83,0.84,0.87
6:9:36:20:229049,-28.38,28.38,-116.08,-0.07,0.06,0.88,0.88,0.86
6:9:36:20:229064,-22.18,25.61,-111.0,-0.14,0.12,0.95,0.97,0.91
6:9:36:20:229144,-17.3,21.05,-107.85,-0.15,0.1,1.1,1.11,1.02
6:9:36:20:229224,-15.84,20.5,-106.34,-0.13,0.11,1.08,1.09,1.11
6:9:36:20:229479,-15.4,20.15,-104.94,-0.14,0.13,1.16,1.18,1.12
6:9:36:20:229495,-14.56,18.94,-104.55,-0.15,0.13,1.27,1.29,1.22
6:9:36:21:229560,-11.83,15.8,-105.64,-0.15,0.14,1.34,1.36,1.31
6:9:36:21:230212,-4.16,1.08,-103.44,-0.11,0.09,1.1,1.11,1.27
6:9:36:21:230214,1.49,-0.32,-97.91,-0.12,0.15,0.95,0.96,1.06
6:9:36:21:230233,2.34,-3.69,-97.84,-0.22,0.19,0.99,1.04,0.99
6:9:36:21:230235,-4.15,-1.31,-106.49,-0.13,0.05,0.94,0.95,1.01
6:9:36:21:230347,-7.32,0.09,-112.42,-0.1,0.0,0.84,0.85,0.92
6:9:36:22:230577,-4.95,-0.04,-109.4,-0.17,0.04,0.84,0.86,0.85
6:9:36:22:230579,-3.76,1.7,-101.39,-0.16,0.09,0.9,0.92,0.88
