sysTime,roll,pitch,yaw,ax,ay,az,sqrt,average
6:8:57:35:141578,-4.45,-5.44,-119.72,0.0,0.03,0.12,0.12,0.42
6:8:57:36:142013,-1.73,-9.46,-98.3,-0.01,-0.01,0.02,0.02,0.1
6:8:57:36:142111,-2.29,-13.51,-104.62,0.02,-0.02,0.01,0.03,0.06
6:8:57:36:142207,0.16,-20.36,-108.02,0.01,-0.02,0.02,0.03,0.03
6:8:57:36:142270,7.38,-30.34,-109.54,-0.01,-0.01,0.04,0.05,0.03
6:8:57:36:142383,17.87,-42.3,-110.6,-0.05,0.02,0.09,0.1,0.06
6:8:57:36:142510,26.78,-52.35,-110.14,-0.05,0.04,0.11,0.13,0.09
6:8:57:36:142589,26.97,-58.05,-104.01,-0.09,0.06,0.15,0.18,0.14
6:8:57:37:143085,-29.2,-12.98,-33.93,-0.1,0.01,0.6,0.61,0.31
6:8:57:37:143102,-30.6,-3.33,-14.45,-0.15,0.05,0.68,0.7,0.5
6:8:57:37:143181,-22.97,-9.62,5.41,-0.8,0.81,2.83,3.05,1.45
6:8:57:37:143277,-37.43,8.24,3.7,-0.24,-0.27,3.38,3.4,2.38
6:8:57:37:143373,-24.83,-11.38,2.91,-1.12,-0.11,3.43,3.61,3.35
6:8:57:37:143469,-29.54,-18.66,9.94,-0.63,-0.08,2.63,2.7,3.24
6:8:57:37:143613,-22.87,-28.58,2.1,-0.19,0.1,1.93,1.94,2.75
6:8:57:38:143981,-156.03,-65.29,65.47,-0.28,0.01,1.18,1.21,1.95
6:8:57:38:144077,159.51,-61.56,109.77,-0.15,0.01,0.55,0.57,1.24
6:8:57:38:144188,140.08,-42.86,129.16,-0.13,0.0,0.24,0.28,0.69
6:8:57:38:144302,132.01,-24.61,143.36,-0.15,0.08,0.19,0.26,0.37
6:8:57:38:144382,115.39,-10.66,154.43,-0.13,0.12,0.16,0.24,0.26
6:8:57:38:144477,85.59,5.47,156.0,-0.14,0.06,0.29,0.32,0.27
6:8:57:38:144605,51.77,21.45,138.27,-0.33,-0.08,0.47,0.58,0.38
6:8:57:39:145021,-69.41,-27.53,11.21,-0.25,-0.21,3.33,3.34,1.41
6:8:57:39:145085,-52.99,-16.37,32.42,-0.43,1.0,1.87,2.17,2.03
6:8:57:39:145198,-66.75,-13.21,29.79,-0.14,0.23,1.33,1.36,2.29
6:8:57:39:145276,-62.48,-31.19,20.06,-0.08,-0.04,1.06,1.06,1.53
6:8:57:39:145389,-61.02,-52.07,28.16,-0.22,-0.01,1.19,1.21,1.21
6:8:57:39:145501,-65.83,-49.53,37.85,-0.2,0.05,1.16,1.18,1.15
6:8:57:39:145581,-65.77,-36.26,42.04,-0.17,0.11,0.99,1.01,1.13
6:8:57:40:146076,-64.54,-57.05,27.41,-0.1,0.02,0.89,0.9,1.03
6:8:57:40:146088,-69.54,-52.12,28.63,-0.12,0.05,0.89,0.9,0.94
6:8:57:40:146233,-72.82,-44.5,30.59,-0.13,0.11,0.89,0.9,0.9
6:8:57:40:146297,-73.8,-41.83,28.74,-0.12,0.11,0.89,0.91,0.9
6:8:57:40:146440,-75.62,-45.38,26.09,-0.1,0.09,0.91,0.91,0.91
6:8:57:40:146502,-77.06,-49.25,24.4,-0.08,0.07,0.91,0.91,0.91
6:8:57:40:146598,-76.83,-49.19,23.48,-0.1,0.1,0.9,0.91,0.91
6:8:57:41:146985,-83.18,-51.2,24.2,-0.09,0.12,0.81,0.82,0.88
6:8:57:41:147127,-83.34,-53.09,23.77,-0.05,0.14,0.71,0.73,0.82
6:8:57:41:147175,-87.2,-54.07,26.21,-0.07,0.09,0.78,0.79,0.78
6:8:57:41:147304,-88.25,-52.08,27.28,-0.12,0.15,0.81,0.83,0.78
6:8:57:41:147384,-84.86,-51.95,20.13,-0.11,0.22,0.92,0.95,0.86
6:8:57:41:147480,-71.37,-51.52,1.81,-0.06,0.07,1.06,1.06,0.95
6:8:57:41:147576,-72.85,-44.99,2.26,-0.14,0.06,1.1,1.11,1.04
6:8:57:42:147987,-76.51,-52.72,24.67,-0.08,0.13,1.39,1.4,1.19
6:8:57:42:148083,-81.9,-55.74,32.87,-0.08,0.11,1.29,1.3,1.27
6:8:57:42:148179,-84.67,-46.19,40.39,-0.1,0.17,1.21,1.22,1.31
6:8:57:42:148275,-85.15,-38.62,44.68,-0.09,0.21,1.12,1.14,1.22
6:8:57:42:148387,-90.89,-39.87,49.49,-0.07,0.15,1.09,1.11,1.16
6:8:57:42:148515,-95.58,-41.88,55.35,-0.06,0.11,1.08,1.09,1.11
6:8:57:42:148578,-87.59,-37.32,51.5,-0.08,0.11,1.01,1.02,1.07
6:8:57:43:149000,-74.0,-30.34,40.98,-0.12,0.04,0.92,0.93,1.01
6:8:57:43:149080,-76.27,-29.9,41.59,-0.13,0.03,0.91,0.92,0.96
6:8:57:43:149176,-73.68,-25.28,40.17,-0.15,0.03,0.93,0.95,0.93
6:8:57:43:149288,-67.16,-23.69,38.31,-0.19,0.05,0.96,0.98,0.95
6:8:57:43:149383,-56.8,-24.64,31.21,-0.16,0.04,0.96,0.97,0.96
6:8:57:43:149493,-49.05,-25.06,24.17,-0.14,0.04,0.97,0.98,0.97
6:8:57:43:149590,-41.41,-25.02,19.16,-0.14,0.06,0.98,0.99,0.98
6:8:57:44:149983,-46.26,-22.41,15.08,-0.08,0.12,0.86,0.88,0.95
6:8:57:44:150079,-50.17,-16.76,13.13,-0.04,0.16,0.86,0.87,0.91
6:8:57:44:150189,-55.31,-14.94,11.62,-0.03,0.17,0.86,0.87,0.87
6:8:57:44:150285,-60.04,-19.79,11.64,-0.04,0.18,0.87,0.89,0.88
6:8:57:44:150382,-63.51,-28.21,11.52,-0.03,0.17,0.88,0.9,0.89
6:8:57:44:150495,-67.38,-33.84,11.96,-0.01,0.15,0.92,0.93,0.91
6:8:57:44:150589,-71.25,-33.71,15.01,-0.0,0.17,0.92,0.94,0.92
6:8:57:45:151005,-73.98,-14.23,19.64,-0.07,0.21,1.14,1.16,1.01
6:8:57:45:151116,-76.91,-15.55,23.4,-0.08,0.23,1.24,1.26,1.12
6:8:57:45:151197,-77.85,-23.46,24.41,0.02,0.13,1.19,1.19,1.2
6:8:57:45:151277,-77.41,-26.85,31.81,-0.1,0.22,1.28,1.3,1.25
6:8:57:45:151373,-77.84,-27.53,34.16,-0.09,0.17,1.26,1.28,1.26
6:8:57:45:151484,-79.41,-27.69,37.13,-0.07,0.13,1.2,1.21,1.26
6:8:57:45:151581,-79.27,-23.26,41.37,-0.07,0.15,1.15,1.16,1.21
6:8:57:46:151997,-61.88,-17.92,42.17,-0.1,0.11,0.95,0.96,1.11
6:8:57:46:152079,-60.54,-17.11,41.25,-0.08,0.11,0.92,0.93,1.02
6:8:57:46:152191,-63.65,-16.8,41.39,-0.09,0.09,0.93,0.93,0.94
6:8:57:46:152287,-66.7,-14.47,41.94,-0.08,0.09,0.9,0.9,0.92
6:8:57:46:152383,-69.33,-11.3,42.9,-0.09,0.1,0.9,0.91,0.92
6:8:57:46:152526,-70.07,-10.17,42.96,-0.09,0.12,0.89,0.91,0.91
6:8:57:46:152574,-70.44,-12.31,42.69,-0.09,0.11,0.9,0.91,0.91
6:8:57:47:152990,-73.57,-2.7,38.31,-0.08,0.13,0.86,0.87,0.9
6:8:57:47:153117,-75.39,-3.89,37.85,-0.06,0.13,0.85,0.86,0.88
6:8:57:47:153182,-77.72,-8.08,37.15,-0.05,0.14,0.85,0.86,0.86
6:8:57:47:153280,-78.28,-8.32,35.09,-0.04,0.14,0.87,0.88,0.87
6:8:57:47:153423,-79.87,-2.89,31.69,-0.07,0.15,0.92,0.94,0.89
6:8:57:47:153487,-73.96,2.05,28.57,-0.08,0.19,1.02,1.04,0.95
6:8:57:47:153583,-68.28,1.0,26.66,0.01,0.19,0.96,0.98,0.98
6:8:57:48:153995,-69.71,-9.69,31.31,-0.04,0.18,1.16,1.17,1.06
6:8:57:48:154094,-70.24,-8.33,34.72,-0.06,0.2,1.14,1.16,1.1
6:8:57:48:154205,-70.14,-14.4,37.3,-0.08,0.17,1.1,1.12,1.15
6:8:57:48:154284,-74.14,-20.28,38.26,-0.07,0.11,1.13,1.14,1.14
6:8:57:48:154365,-76.52,-16.99,39.8,-0.06,0.12,1.07,1.08,1.11
6:8:57:48:154493,-75.25,-10.37,43.8,-0.1,0.17,1.06,1.08,1.1
6:8:57:48:154573,-76.01,-7.81,46.05,-0.12,0.19,1.11,1.13,1.1
6:8:57:49:154987,-71.82,-13.57,47.82,-0.13,0.11,1.03,1.04,1.08
6:8:57:49:155117,-62.2,-9.06,48.83,-0.12,0.24,0.97,1.01,1.06
6:8:57:49:155197,-60.06,-10.57,49.2,-0.09,0.17,0.9,0.92,0.99
6:8:57:49:155292,-63.52,-15.08,48.53,-0.11,0.08,0.89,0.9,0.94
6:8:57:49:155388,-64.78,-18.32,48.42,-0.12,0.09,0.9,0.91,0.91
6:8:57:49:155485,-67.45,-15.38,48.08,-0.11,0.09,0.88,0.89,0.9
6:8:57:49:155578,-71.3,-9.06,47.41,-0.11,0.09,0.88,0.89,0.9
6:8:57:50:155979,-77.64,-17.13,44.3,-0.07,0.09,0.86,0.87,0.88
6:8:57:50:156090,-78.32,-12.67,42.55,-0.12,0.09,0.93,0.94,0.9
6:8:57:50:156186,-81.71,-3.9,40.28,-0.1,0.06,0.91,0.92,0.91
6:8:57:50:156282,-76.73,0.93,39.31,-0.07,0.15,1.01,1.03,0.96
6:8:57:50:156410,-68.79,0.14,36.81,-0.03,0.14,0.95,0.96,0.97
6:8:57:50:156490,-57.48,-7.39,36.93,-0.07,0.13,0.97,0.98,0.99
6:8:57:50:156602,-47.21,-15.1,35.67,-0.1,0.16,1.03,1.04,1.0
6:8:57:51:156995,-43.53,-27.11,28.66,-0.08,0.15,1.12,1.13,1.05
6:8:57:51:157122,-49.97,-26.13,26.77,-0.01,0.12,1.23,1.24,1.14
6:8:57:51:157172,-53.16,-18.68,33.64,-0.1,0.19,1.19,1.21,1.19
6:8:57:51:157300,-57.46,-18.35,41.55,-0.13,0.24,1.27,1.3,1.25
6:8:57:51:157381,-60.23,-30.96,44.03,-0.07,0.14,1.3,1.31,1.28
6:8:57:51:157522,-62.04,-41.18,48.01,-0.04,0.17,1.21,1.22,1.28
6:8:57:51:157636,-66.39,-37.06,54.81,-0.08,0.19,1.14,1.16,1.23
6:8:57:52:158003,-55.3,-50.4,44.94,-0.04,0.08,0.9,0.91,1.1
6:8:57:52:158089,-58.06,-54.74,45.62,-0.1,0.08,0.91,0.92,0.99
6:8:57:52:158220,-61.88,-50.06,45.57,-0.12,0.09,0.93,0.94,0.92
6:8:57:52:158284,-66.91,-42.73,47.04,-0.09,0.1,0.91,0.92,0.93
6:8:57:52:158412,-70.56,-40.66,49.21,-0.11,0.08,0.89,0.9,0.92
6:8:57:52:158491,-72.28,-43.9,49.26,-0.09,0.1,0.86,0.87,0.9
6:8:57:52:158587,-74.74,-47.5,51.04,-0.08,0.07,0.79,0.8,0.86
6:8:57:53:159021,-87.04,-56.57,48.21,-0.12,0.07,0.82,0.83,0.83
6:8:57:53:159102,-90.93,-61.4,42.52,-0.09,0.06,0.74,0.75,0.79
6:8:57:53:159215,-99.93,-69.59,47.94,-0.08,0.06,0.75,0.76,0.78
6:8:57:53:159279,-123.2,-74.3,69.61,-0.11,0.09,0.83,0.84,0.78
6:8:57:53:159391,-120.99,-72.11,63.31,-0.13,0.12,0.87,0.89,0.83
6:8:57:53:159502,-108.45,-68.89,45.95,-0.1,0.08,0.91,0.92,0.88
6:8:57:53:159613,-98.35,-66.82,36.28,-0.14,0.1,0.94,0.95,0.92
6:8:57:54:159998,-75.8,-80.45,10.39,-0.19,0.2,1.28,1.31,1.06
6:8:57:54:160078,-12.1,-88.85,-53.65,-0.13,0.07,1.27,1.28,1.18
6:8:57:54:160190,119.69,-83.32,175.85,-0.2,0.03,1.3,1.32,1.3
6:8:57:54:160317,128.02,-85.68,169.78,-0.13,0.06,1.23,1.24,1.28
6:8:57:54:160382,-165.01,-84.56,106.66,-0.16,0.12,1.17,1.19,1.25
6:8:57:54:160478,-176.23,-81.92,118.01,-0.18,0.11,1.13,1.15,1.2
6:8:57:54:160590,127.31,-78.69,172.57,-0.12,0.1,1.08,1.09,1.14
6:8:57:55:160999,55.13,-63.75,-123.69,-0.11,0.21,0.89,0.92,1.06
6:8:57:55:161080,58.7,-60.48,-131.39,-0.09,0.1,0.87,0.88,0.96
6:8:57:55:161192,63.99,-53.81,-140.9,-0.08,0.06,0.86,0.87,0.89
6:8:57:55:161288,68.88,-48.06,-149.16,-0.09,0.07,0.89,0.9,0.88
6:8:57:55:161398,68.69,-45.9,-151.07,-0.09,0.06,0.93,0.93,0.9
6:8:57:55:161494,66.24,-49.24,-149.52,-0.09,0.03,0.89,0.9,0.91
6:8:57:55:161592,67.96,-51.18,-152.17,-0.11,0.13,0.88,0.9,0.91
6:8:57:56:161990,71.27,-39.89,-167.62,-0.12,0.01,0.88,0.89,0.89
6:8:57:56:162096,70.01,-44.82,-165.5,-0.17,-0.0,0.86,0.88,0.89
6:8:57:56:162193,70.3,-51.11,-163.71,-0.2,0.06,0.88,0.91,0.89
6:8:57:56:162290,62.02,-50.92,-159.29,-0.2,0.07,0.97,0.99,0.93
6:8:57:56:162385,50.6,-43.17,-154.03,-0.14,-0.0,1.01,1.02,0.97
6:8:57:56:162482,50.86,-40.91,-153.52,-0.13,-0.02,1.02,1.03,1.01
6:8:57:56:162578,44.95,-43.3,-146.21,-0.16,0.01,1.0,1.02,1.02
6:8:57:57:163043,25.27,-45.25,-120.5,-0.14,0.09,0.98,1.0,1.02
6:8:57:57:163082,20.04,-40.04,-116.27,-0.16,-0.03,0.93,0.94,0.99
6:8:57:57:163178,15.93,-37.75,-112.0,-0.17,-0.0,0.97,0.98,0.97
6:8:57:57:163274,10.72,-35.36,-103.9,-0.16,0.05,0.96,0.97,0.97
6:8:57:57:163370,6.99,-33.13,-97.31,-0.12,0.09,0.91,0.92,0.96
6:8:57:57:163482,4.88,-30.91,-95.72,-0.12,0.08,0.89,0.9,0.93
6:8:57:57:163577,5.25,-31.29,-97.56,-0.12,0.03,0.92,0.92,0.92
6:8:57:58:164025,-1.03,-24.05,-81.74,-0.12,0.06,0.93,0.94,0.92
6:8:57:58:164099,-0.3,-22.84,-81.01,-0.14,0.08,1.0,1.01,0.96
6:8:57:58:164178,-0.84,-19.53,-80.6,-0.15,0.07,1.04,1.05,1.0
6:8:57:58:164276,-1.14,-17.42,-81.01,-0.14,0.05,1.1,1.11,1.06
6:8:57:58:164386,-1.82,-17.38,-78.86,-0.14,0.07,1.12,1.13,1.09
6:8:57:58:164484,-3.29,-17.94,-75.9,-0.14,0.1,1.07,1.08,1.11
6:8:57:58:164580,-0.91,-18.19,-78.37,-0.13,0.09,1.01,1.02,1.08
6:8:57:59:164999,0.78,-18.56,-77.38,-0.09,0.15,0.87,0.89,1.0
6:8:57:59:165097,-1.69,-17.54,-74.37,-0.08,0.13,0.86,0.88,0.93
6:8:57:59:165178,-4.88,-15.76,-73.52,-0.1,0.12,0.92,0.94,0.9
6:8:57:59:165287,-7.41,-12.84,-73.52,-0.08,0.11,0.91,0.92,0.91
6:8:57:59:165385,-7.4,-12.59,-73.46,-0.06,0.11,0.9,0.91,0.92
6:8:57:59:165481,-5.32,-14.66,-74.13,-0.1,0.14,0.96,0.97,0.93
6:8:57:59:165577,-4.0,-15.74,-79.49,-0.1,0.13,1.11,1.12,1.0
6:8:58:0:166026,-1.17,-27.23,-73.85,-0.12,0.18,1.17,1.19,1.09
6:8:58:0:166102,-2.48,-31.4,-74.81,-0.1,0.16,1.14,1.16,1.15
6:8:58:0:166201,-2.24,-35.62,-79.88,-0.06,0.08,1.09,1.09,1.15
6:8:58:0:166296,-0.27,-39.63,-78.83,-0.08,0.13,1.05,1.07,1.11
6:8:58:0:166425,-0.22,-40.21,-76.14,-0.12,0.15,1.03,1.05,1.07
6:8:58:0:166518,-1.4,-35.2,-77.57,-0.09,0.11,0.99,1.0,1.04
6:8:58:0:166584,-1.45,-31.34,-79.47,-0.09,0.08,0.98,0.99,1.01
6:8:58:1:167041,4.5,-21.27,-87.61,-0.09,0.11,0.96,0.97,0.99
6:8:58:1:167089,4.95,-18.84,-89.32,-0.11,0.13,0.97,0.98,0.98
6:8:58:1:167235,4.99,-16.26,-89.23,-0.1,0.11,0.93,0.94,0.96
6:8:58:1:167346,5.48,-17.02,-89.13,-0.12,0.11,0.93,0.94,0.95
6:8:58:1:167377,6.3,-18.65,-91.0,-0.11,0.15,0.96,0.98,0.96
6:8:58:1:167490,9.17,-19.15,-96.2,-0.05,0.16,0.89,0.91,0.94
6:8:58:1:167662,10.99,-19.5,-104.37,-0.05,0.14,0.88,0.89,0.93
6:8:58:2:168025,6.95,-16.62,-97.85,-0.07,0.11,0.83,0.84,0.88
6:8:58:2:168074,9.3,-17.59,-101.41,-0.15,0.12,0.9,0.91,0.88
6:8:58:2:168233,10.43,-15.39,-109.33,-0.1,0.11,0.91,0.92,0.89
6:8:58:2:168327,9.58,-11.87,-115.94,-0.11,0.04,0.96,0.97,0.94
6:8:58:2:168377,11.21,-11.26,-120.35,-0.14,0.09,1.02,1.04,0.98
6:8:58:2:168583,14.28,-11.33,-125.8,-0.16,0.12,1.08,1.1,1.04
6:8:58:2:168615,17.76,-11.43,-133.9,-0.18,0.04,1.14,1.16,1.1
6:8:58:3:169160,25.83,-14.47,-144.89,-0.17,0.1,0.96,0.98,1.08
6:8:58:3:169163,21.56,-11.14,-141.59,-0.15,0.06,1.06,1.07,1.07
6:8:58:3:169207,18.52,-7.68,-145.05,-0.09,0.16,0.97,0.99,1.01
6:8:58:3:169410,18.61,-7.6,-153.32,-0.08,0.08,0.99,1.0,1.02
6:8:58:3:169412,18.67,-4.45,-159.52,-0.09,0.12,0.98,0.99,0.99
6:8:58:3:169506,19.38,-2.64,-164.81,-0.12,0.09,0.99,1.0,1.0
6:8:58:3:169570,19.77,-4.82,-168.69,-0.18,0.05,0.98,1.0,1.0
6:8:58:4:169992,19.17,-8.1,-173.38,-0.16,0.07,1.01,1.02,1.01
6:8:58:4:170080,17.71,-8.06,-178.12,-0.12,0.04,0.97,0.98,1.0
6:8:58:4:170189,14.78,-9.84,-175.4,-0.11,0.07,0.96,0.97,0.99
6:8:58:4:170304,14.64,-12.56,-172.0,-0.14,0.1,0.95,0.96,0.97
6:8:58:4:170382,16.87,-13.21,-173.94,-0.13,0.07,0.93,0.94,0.96
6:8:58:4:170509,20.37,-15.46,-177.61,-0.16,0.04,0.93,0.94,0.95
6:8:58:4:170575,21.49,-16.79,-176.8,-0.15,0.06,0.92,0.93,0.94
6:8:58:5:170983,28.74,-16.82,-178.6,-0.14,0.04,0.92,0.93,0.93
6:8:58:5:171096,26.82,-16.31,-179.35,-0.2,0.0,0.98,1.0,0.95
6:8:58:5:171177,23.75,-15.35,-174.61,-0.21,-0.04,1.04,1.06,1.0
6:8:58:5:171272,22.66,-15.31,-168.76,-0.19,-0.0,1.02,1.04,1.03
6:8:58:5:171368,24.37,-17.76,-165.02,-0.22,0.03,1.09,1.11,1.07
6:8:58:5:171512,25.92,-18.44,-162.27,-0.2,0.05,1.12,1.14,1.1
6:8:58:5:171591,29.4,-16.98,-162.44,-0.17,0.02,1.1,1.11,1.12
6:8:58:6:171996,43.9,-18.26,-159.22,-0.15,0.09,1.1,1.12,1.12
6:8:58:6:172108,46.65,-17.47,-161.07,-0.12,0.12,1.08,1.09,1.11
6:8:58:6:172186,47.1,-15.99,-163.43,-0.13,0.09,1.01,1.02,1.08
6:8:58:6:172284,40.74,-13.81,-161.11,-0.07,0.11,0.96,0.96,1.03
6:8:58:6:172395,34.27,-13.48,-157.47,-0.08,0.07,0.94,0.94,0.97
6:8:58:6:172476,34.64,-16.05,-154.37,-0.08,0.12,0.91,0.92,0.94
6:8:58:6:172572,31.71,-15.92,-152.3,-0.09,0.14,0.95,0.97,0.94
6:8:58:7:172994,15.56,-11.44,-138.57,-0.09,0.13,0.96,0.98,0.96
6:8:58:7:173090,12.9,-9.77,-137.4,-0.07,0.01,0.95,0.95,0.96
6:8:58:7:173186,12.03,-10.25,-134.14,-0.11,0.05,0.92,0.93,0.95
6:8:58:7:173281,10.28,-11.29,-128.36,-0.1,0.1,0.9,0.91,0.93
6:8:58:7:173378,9.9,-13.71,-125.6,-0.12,0.11,0.91,0.92,0.92
6:8:58:7:173489,11.62,-13.95,-127.67,-0.13,0.08,0.91,0.92,0.92
6:8:58:7:173585,9.71,-12.0,-130.51,-0.13,0.05,0.96,0.97,0.94
6:8:58:8:173987,5.15,-9.38,-110.75,-0.11,0.14,1.01,1.02,0.97
6:8:58:8:174085,3.71,-9.42,-112.5,-0.07,0.11,1.02,1.03,1.01
6:8:58:8:174198,3.82,-9.64,-111.33,-0.05,0.1,1.04,1.05,1.03
6:8:58:8:174278,4.95,-9.57,-106.75,-0.09,0.12,1.02,1.03,1.04
6:8:58:8:174373,5.5,-9.08,-101.86,-0.08,0.12,1.01,1.02,1.03
6:8:58:8:174485,4.79,-9.53,-97.77,-0.08,0.15,1.04,1.05,1.03
6:8:58:8:174582,3.81,-10.06,-96.17,-0.06,0.14,1.04,1.05,1.04
6:8:58:9:174986,6.84,-9.56,-86.08,-0.09,0.13,1.01,1.02,1.04
6:8:58:9:175068,7.4,-7.49,-87.49,-0.05,0.15,0.98,1.0,1.02
6:8:58:9:175181,10.42,-7.93,-90.79,-0.06,0.14,0.93,0.94,0.98
6:8:58:9:175276,10.73,-9.42,-92.32,-0.14,0.14,1.01,1.03,0.99
6:8:58:9:175372,7.62,-6.8,-90.4,-0.09,0.12,1.03,1.04,1.0
6:8:58:9:175482,6.19,-4.98,-85.29,-0.06,0.08,0.98,0.99,1.02
6:8:58:9:175579,8.9,-8.76,-80.63,-0.13,0.15,0.98,1.0,1.01
6:8:58:10:176001,5.05,-10.02,-77.34,-0.11,0.14,0.95,0.96,0.98
6:8:58:10:176114,3.42,-9.62,-76.61,-0.1,0.06,0.95,0.96,0.97
6:8:58:10:176192,2.78,-11.13,-75.37,-0.08,0.08,0.93,0.94,0.95
6:8:58:10:176307,2.87,-13.56,-71.58,-0.13,0.17,0.98,1.0,0.96
6:8:58:10:176386,0.77,-11.01,-70.74,-0.09,0.15,0.99,1.0,0.98
6:8:58:10:176482,-0.22,-9.07,-72.47,-0.07,0.09,0.91,0.92,0.97
6:8:58:10:176609,1.01,-11.41,-71.08,-0.08,0.07,0.89,0.9,0.94
6:8:58:11:177006,2.9,-11.47,-72.29,-0.09,0.08,1.01,1.02,0.94
6:8:58:11:177085,3.74,-8.95,-72.52,-0.08,0.17,1.06,1.07,1.0
6:8:58:11:177181,4.26,-11.04,-70.87,-0.05,0.16,1.13,1.14,1.08
6:8:58:11:177293,7.4,-13.56,-72.48,-0.07,0.19,1.21,1.22,1.15
6:8:58:11:177470,11.31,-18.08,-76.73,-0.05,0.18,1.29,1.31,1.22
6:8:58:11:177487,13.17,-22.64,-77.99,-0.08,0.22,1.33,1.35,1.29
6:8:58:11:177582,15.24,-26.88,-81.47,-0.09,0.19,1.31,1.33,1.33
6:8:58:12:178010,14.37,-42.2,-86.18,-0.09,0.16,0.97,0.99,1.22
6:8:58:12:178075,15.12,-40.54,-89.98,-0.1,0.16,0.92,0.94,1.09
6:8:58:12:178188,17.87,-41.85,-97.55,-0.11,0.06,0.89,0.9,0.94
6:8:58:12:178331,17.83,-42.93,-100.99,-0.12,0.07,0.87,0.88,0.91
6:8:58:12:178411,13.89,-44.44,-98.45,-0.13,0.06,0.82,0.83,0.87
6:8:58:12:178506,6.79,-44.88,-90.38,-0.15,0.03,0.8,0.82,0.84
6:8:58:12:178624,0.31,-44.22,-82.14,-0.17,0.08,0.79,0.81,0.82
6:8:58:13:179138,-0.15,-42.08,-85.03,-0.16,0.04,0.88,0.89,0.84
6:8:58:13:179202,-0.79,-37.2,-84.82,-0.12,0.08,0.85,0.86,0.86
6:8:58:13:179218,2.67,-34.99,-87.93,-0.12,0.07,0.89,0.9,0.88
6:8:58:13:179423,7.01,-34.74,-94.64,-0.1,0.24,0.9,0.94,0.9
6:8:58:13:179426,11.9,-34.66,-105.19,-0.07,0.16,0.89,0.91,0.91
6:8:58:13:179537,19.67,-33.1,-116.07,0.01,0.16,0.9,0.91,0.92
6:8:58:13:179617,27.1,-32.68,-122.28,-0.05,0.23,0.86,0.89,0.91
6:8:58:14:180140,12.86,-23.61,-107.51,-0.08,0.18,0.99,1.01,0.94
6:8:58:14:180168,16.61,-26.31,-113.73,-0.12,0.17,1.04,1.06,0.99
6:8:58:14:180216,16.91,-24.02,-124.63,-0.06,0.16,1.14,1.16,1.08
6:8:58:14:180295,22.68,-25.19,-137.74,-0.16,0.06,1.19,1.2,1.14
6:8:58:14:180455,31.79,-26.61,-146.51,-0.19,-0.05,1.19,1.21,1.19
6:8:58:14:180535,38.21,-32.33,-149.9,-0.22,0.08,1.31,1.33,1.25
6:8:58:14:180629,34.93,-33.76,-146.65,-0.14,0.11,1.32,1.34,1.29
6:8:58:15:181082,57.03,-38.01,-168.06,-0.16,0.19,1.01,1.04,1.23
6:8:58:15:181083,41.25,-35.36,-154.29,-0.15,0.13,0.96,0.98,1.12
6:8:58:15:181194,37.31,-30.98,-154.63,-0.09,0.06,0.85,0.85,0.96
6:8:58:15:181290,42.79,-26.27,-164.86,-0.11,0.09,0.87,0.88,0.9
6:8:58:15:181418,47.3,-18.94,-172.67,-0.07,0.12,0.88,0.89,0.87
6:8:58:15:181496,46.92,-14.2,-173.6,-0.06,0.12,0.86,0.87,0.88
6:8:58:15:181593,45.45,-12.76,-170.84,-0.05,0.11,0.84,0.85,0.87
6:8:58:16:182030,46.47,-1.65,-173.72,-0.09,0.08,0.87,0.88,0.87
6:8:58:16:182078,46.98,1.87,-176.36,-0.09,0.09,0.86,0.87,0.87
6:8:58:16:182175,47.44,3.02,-176.82,-0.12,0.08,0.83,0.84,0.86
6:8:58:16:182271,48.12,-0.26,-175.08,-0.13,0.09,0.85,0.87,0.86
6:8:58:16:182414,50.33,-4.92,-172.05,-0.17,0.07,0.85,0.87,0.86
6:8:58:16:182493,52.29,-7.26,-171.38,-0.21,0.01,0.83,0.86,0.87
6:8:58:16:182590,53.48,-7.11,-174.1,-0.22,0.0,0.88,0.9,0.88
6:8:58:17:182991,41.48,-7.55,-173.7,-0.22,-0.02,0.97,1.0,0.92
6:8:58:17:183073,35.88,-13.24,-165.72,-0.21,0.01,0.99,1.01,0.97
6:8:58:17:183183,34.55,-17.03,-160.82,-0.25,0.02,1.07,1.09,1.04
6:8:58:17:183298,37.92,-15.11,-161.43,-0.24,0.02,1.11,1.14,1.08
6:8:58:17:183377,39.53,-11.99,-163.91,-0.21,-0.08,1.13,1.16,1.13
6:8:58:17:183472,44.38,-10.04,-165.75,-0.22,0.0,1.16,1.18,1.16
6:8:58:17:183584,48.9,-11.24,-162.48,-0.18,-0.02,1.2,1.21,1.18
6:8:58:18:184000,66.66,-6.99,-168.21,-0.11,0.09,1.11,1.12,1.17
6:8:58:18:184081,72.75,-5.61,-171.7,-0.13,0.12,1.07,1.08,1.14
6:8:58:18:184177,72.57,-9.34,-169.52,-0.13,0.13,1.04,1.06,1.08
6:8:58:18:184289,65.9,-13.08,-162.9,-0.12,0.02,1.0,1.01,1.05
6:8:58:18:184386,57.2,-15.28,-157.54,-0.12,0.06,0.95,0.96,1.01
6:8:58:18:184480,51.11,-15.96,-155.77,-0.11,0.05,0.96,0.96,0.98
6:8:58:18:184609,43.29,-13.68,-153.76,-0.12,0.1,0.97,0.98,0.97
6:8:58:19:185028,23.16,-11.41,-140.95,-0.08,0.08,0.97,0.97,0.97
