sysTime,roll,pitch,yaw,ax,ay,az
4:7:56:57:284570,3.33,-5.22,-140.69,0,-0.02,1.01
4:7:56:57:284571,3.63,-5.33,-140.61,-0.11,0.13,0.86
4:7:56:57:284572,4.22,-5.17,-140.58,-0.2,0.01,1.08
4:7:57:13:300780,3.46,-4.83,-140.57,-0.14,0.05,1.01
4:7:57:13:300781,3.23,-4.98,-140.59,-0.01,0.12,0.92
4:7:57:13:300781,3.11,-5.1,-140.57,-0.06,0.07,0.77
4:7:57:15:302811,3.14,-5.12,-140.62,-0.12,-0.05,1.04
4:7:57:15:302832,3.27,-5.32,-140.66,0.02,0.06,0.9
4:7:57:15:302833,3.45,-5.38,-140.65,-0.11,0.03,0.93
4:7:57:16:303465,3.54,-5.09,-140.39,-0.15,0.14,0.78
4:7:57:16:303466,3.62,-5.23,-140.37,-0.21,0.02,0.9
4:7:57:16:303467,3.84,-5.27,-140.4,-0.06,0.08,0.81
4:7:57:16:303468,4.03,-5.29,-140.34,-0.14,0,0.73
4:7:57:16:303469,4.15,-5.28,-140.27,-0.04,0.07,1.12
4:7:57:16:303470,4.37,-5.14,-140.2,0,0.04,0.7
4:7:57:17:305119,4.67,-5.22,-140.02,-0.13,0,0.86
4:7:57:17:305120,4.65,-5.28,-140.09,-0.1,0.11,0.7
4:7:57:17:305121,4.54,-5.29,-140.19,-0.14,0.03,0.85
4:7:57:18:305379,4.42,-5.39,-140.34,-0.24,0.01,0.81
4:7:57:18:305380,4.32,-5.31,-140.53,0.02,0.08,0.93
4:7:57:18:305381,4.22,-5.2,-140.66,-0.02,0.17,0.71
4:7:57:19:306592,3.82,-5.35,-141.21,-0.19,0.08,1
4:7:57:19:306657,4.19,-5.28,-141.26,-0.11,0.05,1.06
4:7:57:19:306658,4.49,-5.21,-141.38,-0.07,0.04,1.07
4:7:57:19:306659,4.66,-5.17,-141.34,-0.1,0.07,0.97
4:7:57:19:306660,4.72,-5.18,-141.37,-0.11,0.08,1.04
4:7:57:19:306661,4.78,-5.21,-141.39,-0.19,0.04,1.16
4:7:57:19:306720,4.59,-5.24,-141.23,-0.13,0,1.03
4:7:57:19:306721,4.63,-5.38,-141.16,-0.03,0.07,0.99
4:7:57:19:306722,4.59,-5.42,-141.14,-0.18,-0.04,0.95
4:7:57:19:306723,4.55,-5.33,-141.04,0.01,0.13,0.82
4:7:57:19:306724,4.58,-5.37,-141.05,0.09,0.16,0.85
4:7:57:19:306725,4.47,-5.4,-141.03,0.02,0.1,0.93
4:7:57:19:306726,4.48,-5.34,-141.01,-0.2,0,0.96
4:7:57:19:306973,4.79,-5.02,-141.18,-0.2,0.04,1
4:7:57:19:306974,4.64,-5,-141.2,-0.24,0.06,0.86
4:7:57:19:306976,4.61,NaN,1,6,4.41,-5.32
4:7:57:19:306978,4.28,-5.43,-140.8,0.02,0.03,1.12
4:7:57:19:306979,4.14,-5.43,-140.76,0.13,0.14,0.94
4:7:57:19:307025,4.85,-5.22,-140.09,-0.29,0.08,0.88
4:7:57:19:307234,4.96,-5.16,-140.18,-0.26,-0.01,0.89
4:7:57:19:307235,5.06,-5.14,-140.2,-0.1,0.09,0.97
4:7:57:19:307236,5.11,-5.01,-140.15,-0.22,0.07,1.02
4:7:57:19:307330,5.11,-4.94,-140.15,-0.3,0.03,0.98
4:7:57:19:307331,5.11,-4.94,-140.1,-0.18,0.07,1
4:7:57:20:307793,4.98,-4.76,-139.22,-0.12,0.01,0.77
4:7:57:20:307794,5.06,-4.93,-139.2,-0.15,0.06,0.61
4:7:57:23:311310,5.48,-4.52,-140.57,-0.25,0.07,0.86
4:7:57:23:311312,5.37,-4.66,-140.6,-0.06,0.1,1.04
4:7:57:24:311450,5.08,-4.87,-140.18,0.06,0.06,1.16
4:7:57:24:311450,4.26,-8.86,-139.72,-0.08,-0.28,0.91
4:7:57:24:311523,-27.17,29.52,178.57,0.5,-0.38,0.76
4:7:57:24:311524,-32.65,28.3,178.91,0.49,-0.64,0.66
4:7:57:24:311525,-23.93,26.9,-169.08,0.35,-0.21,0.8
4:7:57:24:311526,-31.82,27.01,-166.72,0.45,-0.58,0.68
4:7:57:24:311527,-28.06,25.86,-155.17,0.22,-0.28,0.99
4:7:57:24:311528,-28.56,19.75,-150.25,0.37,-0.45,0.9
4:7:57:24:311940,-47.62,9.41,-128.33,0.36,-0.51,0.77
4:7:57:24:311941,-38.23,16.05,-119.75,0.22,-0.48,0.92
4:7:57:24:311942,-26.19,22.77,-120.88,0.3,-0.51,1.05
4:7:57:24:311943,-21.09,26.3,-137.86,0.42,-0.55,0.8
4:7:57:24:311944,-22.51,32.96,-160.16,0.33,-0.48,0.76
4:7:57:24:311945,-19.65,37.69,-177.31,0.38,-0.38,0.8
4:7:57:24:311952,-47.9,38.2,-171.19,0.39,-0.5,0.83
4:7:57:24:311953,-47.77,40.98,-155.46,0.39,-0.57,0.81
4:7:57:24:311954,-36.98,39.14,-138.99,0.32,-0.38,0.82
4:7:57:24:311955,-30.52,35.12,-128.91,0.37,-0.41,0.76
4:7:57:24:311956,-27.97,29.8,-123.74,0.49,-0.59,0.7
4:7:57:24:311957,-25.65,25.8,-119,0.42,-0.44,0.79
4:7:57:24:311964,-29.29,27.27,-142.51,0.47,-0.61,0.74
4:7:57:24:311964,-31.65,27.47,-156.68,0.5,-0.55,0.71
4:7:57:24:311965,-30.77,24.23,-168.71,0.49,-0.56,0.75
4:7:57:24:311966,-27.07,21.23,-176.47,0.46,-0.47,0.82
4:7:57:24:311967,-24.44,19.2,-179.45,0.46,-0.52,0.77
4:7:57:24:311968,-27.58,26.06,-178.85,0.39,-0.39,0.92
4:7:57:24:311974,-48.28,45.3,-175.97,0.56,-0.52,0.86
4:7:57:24:311975,-38.68,34.24,-166.11,0.53,-0.54,0.84
4:7:57:24:311976,-27.26,26.76,-157.19,0.41,-0.3,0.93
4:7:57:24:311976,-28.42,25.89,-158.91,0.46,-0.5,0.75
4:7:57:24:311977,-29.01,30.91,-162.2,0.44,-0.36,0.81
4:7:57:24:311978,-39.79,34.3,-173.09,0.51,-0.58,0.71
4:7:57:24:311984,-33.08,27.82,-152.71,0.55,-0.52,0.75
4:7:57:24:311985,-30.01,27.03,-152.44,0.5,-0.5,0.76
4:7:57:24:311986,-28.28,25.99,-155.85,0.44,-0.43,0.8
4:7:57:24:311986,-27.74,23.1,-160.89,0.42,-0.44,0.81
4:7:57:24:311987,-26.26,19.84,-162.89,0.48,-0.54,0.77
4:7:57:24:311989,-24.53,16.07,-161.22,0.52,-0.52,0.76
4:7:57:24:311994,-27.13,12.36,-118.09,0.48,-0.53,0.75
4:7:57:24:311995,-27.65,15.69,-114.11,0.38,-0.38,0.85
4:7:57:24:311996,-27.06,18.95,-114.69,0.42,-0.42,0.76
4:7:57:24:311997,-27.65,20.62,-122.61,0.36,-0.38,0.72
4:7:57:24:311998,-26.88,22.31,-133.81,0.35,-0.33,0.66
4:7:57:24:311999,-25.35,22.73,-146.37,0.36,-0.38,0.61
4:7:57:24:311999,-22.13,24.05,-157.39,0.37,-0.37,0.57
4:7:57:24:312005,-18.99,25.05,176.57,0.3,-0.35,0.53
4:7:57:24:312006,-20.23,24.17,-177.49,0.3,-0.32,0.52
4:7:57:24:312007,-22.16,23.72,-169.33,0.33,-0.32,0.53
4:7:57:24:312008,-22.73,22.13,-160.42,0.29,-0.31,0.56
4:7:57:24:312009,-24.11,20.88,-152.86,0.3,-0.33,0.54
4:7:57:24:312010,-25.63,20.31,-146.46,0.35,-0.35,0.53
4:7:57:25:312513,-21.12,6.36,-99.62,0.25,-0.32,0.79
4:7:57:25:312514,-26.62,14.89,-99.55,0.27,-0.42,0.89
4:7:57:25:312515,-27.25,27.49,-108.11,0.43,-0.64,0.97
4:7:57:25:312515,-29.23,38.25,-133.27,0.27,-0.36,0.79
4:7:57:25:312517,-44.26,34.07,-174.36,0.46,-0.65,0.68
4:7:57:25:312517,-37.06,31.9,164.63,0.44,-0.48,0.79
4:7:57:25:312524,-28.37,48.87,117.9,0.37,-0.48,0.82
4:7:57:25:312525,-30.08,35.3,117.26,0.47,-0.46,0.8
4:7:57:25:312526,-29.44,15.57,121.3,0.51,-0.61,1.02
4:7:57:25:312527,-30.53,-1.71,134.5,0.69,-0.73,0.87
4:7:57:25:312528,-36.17,-29.23,152.59,0.56,-0.42,0.79
4:7:57:25:312529,-65.94,-34.38,179.58,0.21,-0.59,0.97
4:7:57:25:312581,-93.31,-8.29,-176.37,0.5,-0.61,0.54
4:7:57:25:312960,10.19,-38.64,-75.82,0.03,-0.3,1
4:7:57:25:313152,41.75,1.72,-117.42,0.21,-1.06,0.74
4:7:57:25:313183,86.01,45.32,-110.9,0.33,-0.05,0.5
4:7:57:26:313386,-92.45,77.75,76.21,0.34,-0.8,1.28
4:7:57:26:313387,-75.61,24.26,107.03,1.1,-0.22,1.44
4:7:57:26:313530,-64.34,-10,138.78,0.77,-0.84,1.7
4:7:57:26:314027,-52.17,-17.42,-147.8,0.57,-1.46,1.39
4:7:57:26:314044,-7.9,24.65,-172.99,0.24,-1.41,2.23
4:7:57:26:314155,-78.63,51.69,92.96,0.48,-0.51,1.99
4:7:57:26:314331,-114.6,-9.56,87.55,0.38,-1.39,0.78
4:7:57:27:314347,-130.72,-8.32,109.74,0.26,-0.56,0.8
4:7:57:27:314507,-148.7,10.61,104.09,0.11,-0.65,0.29
4:7:57:27:314932,-72.15,13.75,-101.88,0.53,-0.77,0.87
4:7:57:27:315028,-82.1,26.44,-84.76,0.5,-0.55,0.42
4:7:57:27:315331,-53.43,17.32,-55.83,0.25,-0.34,0.67
4:7:57:28:315359,-2.4,3.51,-88.48,-0.69,-1.06,1.99
4:7:57:28:315360,-83.2,59.08,115.38,0.09,-1.96,0.76
4:7:57:28:315455,-97.19,-17.1,69.41,0.23,-0.36,0.76
4:7:57:28:315966,-45.99,35.59,-63.18,0.58,-0.61,0.64
4:7:57:28:316094,-51.28,37.78,-76.61,0.53,-0.5,0.58
4:7:57:28:316141,-50.12,39.29,-84.47,0.45,-0.51,0.93
4:7:57:28:316252,-46.7,30.13,-91.1,0.69,-0.57,0.65
4:7:57:29:316438,-20.49,-10.37,-79.04,0.83,-0.85,1.6
4:7:57:29:316439,5.99,-62.89,-79.92,0.32,-0.7,1.47
4:7:57:29:317085,-18.02,19.66,-177.89,0.95,-1.37,2.19
4:7:57:29:317086,-51.43,-11.76,-179.41,0.32,-1.36,1.31
4:7:57:29:317160,-80.91,18.06,-149.76,0.48,-0.68,0.89
4:7:57:30:317385,-95.76,69.77,-117.23,0.53,-1.33,0.4
4:7:57:30:317401,-2.78,49.74,8.81,0.33,-0.55,1.06
4:7:57:30:317432,-42.63,36.73,38.53,1.12,-1.3,2.03
4:7:57:30:318303,37.85,14.88,-129.4,0.59,-0.94,1.52
4:7:57:30:318342,12.4,0.63,-144.55,0.65,-0.68,1.34
4:7:57:30:318343,-20.94,-5.79,-145.33,0.82,-0.84,1.27
4:7:57:31:318358,-49.14,14.19,-126.11,0.92,-1,1.24
4:7:57:31:318375,-50.23,39.19,-100.51,0.48,-0.71,0.98
4:7:57:31:318438,-18.69,44.46,-57.73,0.42,-0.42,0.81
4:7:57:31:318938,-103.09,-19.42,-6.69,0.21,-0.53,0.74
4:7:57:31:319034,-98.27,-6.44,-11.59,0.17,-0.51,0.79
4:7:57:31:319162,-85.49,12.9,-15.02,0.39,-0.77,1.05
4:7:57:31:319242,-58.85,27.21,-2.89,0.57,-0.69,1.06
4:7:57:31:319338,-25.52,14.52,19.6,0.46,-0.28,0.81
4:7:57:32:319482,-20.48,-8.87,21.1,0.29,-0.36,0.55
4:7:57:32:319602,-28.07,-23.66,14.04,0.63,-0.52,1
4:7:57:32:320334,-5.22,-51.71,-67.29,0.33,-0.59,1.01
4:7:57:33:320351,0.12,-35.77,-88.63,0.25,-0.63,1.21
4:7:57:33:320377,-7.78,-6.46,-98.93,0.38,-0.7,1.23
4:7:57:33:320378,-18.88,23.22,-113.6,0.61,-0.74,1
4:7:57:33:320394,-26.91,39.94,-130.98,0.45,-0.39,0.61
4:7:57:33:320553,-27.01,38.76,-145.04,0.48,-0.88,0.87
4:7:57:33:321035,-36.88,59.63,151.25,0.8,-0.59,0.54
4:7:57:33:321052,-5.13,47.02,178.44,0.54,-0.3,0.72
4:7:57:34:321434,-10.51,31.77,179.17,0.49,-0.76,0.66
4:7:57:34:321576,2.95,13.94,-166.67,0.33,-0.25,0.84
4:7:57:34:321577,-0.98,9.32,-159.41,0.33,-0.76,0.76
4:7:57:34:321600,20.97,10.89,-130.15,0.2,-0.15,1.08
4:7:57:34:321601,27.15,28.71,-106.71,0.34,-1.01,1.27
4:7:57:34:321980,-43.83,62.43,-136.69,0.4,-0.41,0.47
4:7:57:34:322198,-26.47,33.25,-149.55,0.67,-1.14,1.28
4:7:57:34:322199,1.57,43.64,160,0.13,-0.95,1.76
4:7:57:34:322245,-97.83,56.55,11.05,0.19,-0.68,0.68
4:7:57:34:322342,-98.38,-3.53,-11.94,-0.06,-0.43,0.54
4:7:57:35:322437,-109.62,-25.86,-7.73,0.12,-0.61,0.64
4:7:57:35:322548,-99.6,-12.3,4.71,0.63,-0.13,0.44
4:7:57:35:322926,-67.64,-17.96,142.01,0.22,-0.16,0.79
4:7:57:35:323053,-75.85,-33.3,123.34,0.16,-0.5,0.74
4:7:57:35:323165,-65.58,-28.17,110.13,0.48,-0.37,0.93
4:7:57:35:323245,-66.5,-30.11,83.33,0.52,-0.84,1.31
4:7:57:36:323357,-64.48,-20.52,57.86,0.77,-0.42,1.09
4:7:57:36:323438,-70.16,-20.06,32.13,0.48,-1.18,1.35
4:7:57:36:323956,-86.37,11.52,82.96,1.01,-0.71,1.63
4:7:57:36:324037,-95.77,-5.26,128.52,0.59,-0.82,1.32
4:7:57:36:324165,-116.59,-1.73,145.84,0.33,-0.4,0.67
4:7:57:36:324245,-133.41,8.81,150.41,0.26,-0.57,0.62
4:7:57:36:324340,-141.53,32.3,133.59,0.32,-0.42,0.53
4:7:57:37:324469,-150.58,62.91,111.57,0.73,-1.12,0.76
4:7:57:37:324948,33.32,8.42,-103.18,0.08,-0.29,1.06
4:7:57:37:325044,25.53,30.7,-80.33,0.33,-0.67,1.59
4:7:57:37:325172,35.05,68.6,-44.05,0.61,-0.67,0.81
4:7:57:37:325252,95.46,74.6,19.96,0.57,-0.44,0.58
4:7:57:38:325348,127.48,75.89,45.68,0.51,-0.5,0.68
4:7:57:38:325460,133.65,82.21,34.33,0.46,-0.48,0.73
4:7:57:38:325937,-48.35,66.08,110.16,0.3,-0.16,0.63
4:7:57:38:326033,-76.86,48.45,77.91,0.32,-0.48,0.68
4:7:57:38:326144,-77.71,22.17,68.73,0.42,-0.61,0.95
4:7:57:38:326240,-48.73,-8.67,74.15,1.05,-1.06,1.21
4:7:57:38:326336,2.85,-31.74,65.77,0.4,-0.81,1.33
4:7:57:39:326449,28.21,-9.26,53.21,0.19,-0.29,0.35
4:7:57:39:326575,50.67,21.42,45.19,0.21,-0.13,0.31
4:7:57:39:326936,-66.71,52.84,125.93,0.22,-0.48,0.76
4:7:57:39:327048,-71.26,30.73,101.17,0.23,-0.6,0.96
4:7:57:39:327160,-63.22,8.06,86.6,0.36,-0.61,0.88
4:7:57:39:327240,-50.93,-16.62,70.42,0.31,-0.72,0.95
4:7:57:39:327336,-24.9,-26.72,56.81,0.3,-0.42,0.9
4:7:57:40:327448,-5.47,-23.12,42,0.27,-0.41,0.74
4:7:57:40:327544,5.39,-15.63,29.78,0.31,-0.5,0.74
4:7:57:41:328941,-80.45,59.43,156.42,0.42,-0.65,1.09
4:7:57:41:329036,56.53,89.69,-42.27,0.64,-0.79,0.98
4:7:57:41:329149,49.58,54.14,-46.04,0.48,-0.27,0.69
4:7:57:41:329260,21.97,5.3,-88.69,0.37,-1.09,1.6
4:7:57:42:329373,-4.08,-43.18,-90.18,0.08,-0.67,0.86
4:7:57:42:329452,-75.1,-44.33,-31.72,0.03,-0.55,0.47
4:7:57:42:329549,-92.13,1.2,12.43,0.22,-0.87,0.84
4:7:57:42:329946,0.29,48.03,-69.5,0.47,-0.69,0.35
4:7:57:42:330042,24.56,24.52,-42.25,0.32,-0.26,0.8
4:7:57:42:330138,27.96,17.1,-40.16,0.51,-0.51,0.77
4:7:57:42:330234,25.14,9.57,-63.13,0.39,-0.58,0.95
4:7:57:42:330329,24.09,0.64,-94.95,0.39,-0.53,1.07
4:7:57:43:330441,19.25,-1.72,-125.27,0.25,-0.54,1.1
4:7:57:43:330546,11.23,0.64,-151.58,0.4,-0.52,1.18
4:7:57:43:330950,-97.67,20.86,102.5,0.84,-0.97,1.52
4:7:57:43:331046,-115.89,-10.88,111.52,0.68,-1,0.98
4:7:57:43:331158,-128.5,-29.26,133.35,0.41,-0.55,0.86
4:7:57:43:331239,-130.59,-36.62,149.62,0.33,-0.5,0.59
4:7:57:43:331334,-134.55,-37.91,170.67,0.21,-0.43,0.66
4:7:57:44:331446,-119.36,-35.01,159.35,0.09,-0.44,1.01
4:7:57:44:331943,148.95,71.92,-145.67,0.11,0.23,-0.04
4:7:57:44:332070,87.36,76.64,130.83,0.06,0.2,-0.01
4:7:57:44:332150,38.92,71.29,70.38,0.17,0.11,-0.06
4:7:57:44:332230,13.83,48.28,44.14,0.05,0.38,0.36
4:7:57:44:332326,-2.65,23.04,33.71,0.04,0.24,1.06
4:7:57:45:332437,-12.52,13.65,11.82,0.42,-0.17,1.19
4:7:57:45:332974,17.2,17.48,-149.6,-0.14,-0.07,0.88
4:7:57:45:333053,8.36,-27.17,-173.43,-1.34,-0.95,-0.35
4:7:57:45:333150,165.64,-64.84,25.27,-0.67,-0.91,0.06
4:7:57:45:333246,141.07,-23.11,7.84,-0.14,-0.27,-0.03
4:7:57:46:333358,84.21,-6.76,-17.45,-0.08,-0.31,0.07
