sysTime,roll,pitch,yaw,ax,ay,az
11:23:7:20:1511895,8.52,-36.27,-39.66,-0.6,0.08,0.89
11:23:7:20:1511974,7.39,-36.38,-40.35,-0.6,0.04,0.84
11:23:7:21:1512087,6.7,-36.22,-41.31,-0.57,0.04,0.86
11:23:7:22:1513398,14.59,-40.42,-67.99,-0.62,0.21,0.85
11:23:7:22:1513495,16.52,-39.69,-71.11,-0.57,0.26,0.8
11:23:7:22:1513591,17.6,-41.01,-73.57,-0.63,0.23,0.76
11:23:7:22:1513685,18.08,-41.75,-75.61,-0.61,0.17,0.71
11:23:7:22:1513782,17.62,-42.45,-76.84,-0.68,0.17,0.75
11:23:7:22:1513893,18.49,-42.37,-78.9,-0.65,0.21,0.77
11:23:7:22:1513990,19.16,-42.36,-80.86,-0.61,0.18,0.81
11:23:7:23:1514085,19.2,-43.36,-82.75,-0.65,0.21,0.77
11:23:7:24:1515385,27.17,-50.88,-111.48,-0.81,0.28,0.67
11:23:7:24:1515481,28.75,-50.4,-114.76,-0.7,0.2,0.7
11:23:7:24:1515593,30.89,-50.73,-118.21,-0.8,0.27,0.68
11:23:7:24:1515690,33.46,-50.14,-121.6,-0.77,0.32,0.65
11:23:7:24:1515785,38.6,-48.29,-126.53,-0.57,0.45,0.64
11:23:7:24:1515898,41.94,-47.79,-129.88,-0.68,0.51,0.65
11:23:7:24:1515993,43.12,-47.07,-131.53,-0.61,0.46,0.66
11:23:7:25:1516105,43.6,-47.25,-132.42,-0.7,0.48,0.65
11:23:7:26:1517397,44.53,-44.1,-125.35,-0.63,0.55,0.61
11:23:7:26:1517479,45.08,-44.05,-124.65,-0.56,0.54,0.6
11:23:7:26:1517589,45.12,-43.63,-123.74,-0.54,0.53,0.66
11:23:7:26:1517717,44.92,-43.32,-122.59,-0.56,0.58,0.59
11:23:7:26:1517795,43.99,-43.69,-120.96,-0.63,0.56,0.61
11:23:7:26:1517892,44.49,-42.95,-120.83,-0.48,0.55,0.6
11:23:7:26:1517988,43.59,-42.77,-119.32,-0.55,0.52,0.68
11:23:7:27:1518085,42.92,-42.58,-117.86,-0.59,0.56,0.63
11:23:7:27:1518389,41.52,-42.17,-113.97,-0.56,0.51,0.6
11:23:7:27:1518487,40.89,-42.02,-112.47,-0.56,0.54,0.65
11:23:7:27:1518593,40.25,-41.51,-111.15,-0.53,0.47,0.68
11:23:7:27:1518688,39.51,-41.16,-109.73,-0.61,0.49,0.68
11:23:7:27:1518785,38.95,-41.09,-108.49,-0.53,0.47,0.62
11:23:7:27:1518882,38.74,-40.82,-107.33,-0.55,0.47,0.66
11:23:7:27:1518992,38.71,-40.57,-106.35,-0.57,0.52,0.67
11:23:7:28:1519089,39.05,-40.02,-105.55,-0.56,0.55,0.67
11:23:7:29:1520393,40.04,-36.61,-94.55,-0.53,0.56,0.66
11:23:7:29:1520519,40.06,-36.51,-93.68,-0.52,0.53,0.63
11:23:7:29:1520584,40.11,-36.82,-92.87,-0.54,0.56,0.67
11:23:7:29:1520696,40.18,-36.53,-92.19,-0.53,0.55,0.63
11:23:7:29:1520793,40.15,-36.4,-91.42,-0.55,0.57,0.65
11:23:7:29:1520889,40.24,-35.9,-91.26,-0.54,0.55,0.65
11:23:7:29:1520985,40.09,-35.28,-90.84,-0.53,0.55,0.64
11:23:7:30:1521097,39.87,-34.56,-90.51,-0.53,0.54,0.67
11:23:7:31:1522395,35.5,-33.04,-84.05,-0.5,0.47,0.7
11:23:7:31:1522492,35.16,-33.02,-83.41,-0.53,0.49,0.72
11:23:7:31:1522588,35.08,-33.04,-82.97,-0.48,0.47,0.7
11:23:7:31:1522684,34.68,-33.25,-82.6,-0.53,0.43,0.71
11:23:7:31:1522781,34.47,-33.43,-82.22,-0.53,0.45,0.66
11:23:7:31:1522876,34.12,-33.51,-81.91,-0.56,0.46,0.68
11:23:7:31:1522988,33.95,-33.11,-81.64,-0.52,0.48,0.7
11:23:7:32:1523085,33.91,-33.31,-81.92,-0.56,0.45,0.76
11:23:7:33:1524388,32.39,-32.57,-79.52,-0.52,0.43,0.7
11:23:7:33:1524485,32.44,-32.66,-79.46,-0.54,0.44,0.74
11:23:7:33:1524580,32.42,-32.56,-79.35,-0.55,0.44,0.73
11:23:7:33:1524677,32.47,-32.76,-79.38,-0.57,0.44,0.72
11:23:7:33:1524804,32.57,-32.36,-79.23,-0.48,0.45,0.69
11:23:7:33:1524885,32.26,-32.13,-78.92,-0.5,0.42,0.65
11:23:7:33:1524980,31.87,-32.07,-78.64,-0.5,0.44,0.71
11:23:7:34:1525077,31.78,-32.09,-78.16,-0.5,0.47,0.76
11:23:7:35:1526370,30.73,-32.11,-75.51,-0.52,0.42,0.74
11:23:7:35:1526500,30.76,-31.81,-75.37,-0.51,0.43,0.73
11:23:7:35:1526595,30.66,-31.82,-75.19,-0.51,0.45,0.73
11:23:7:35:1526692,30.75,-31.78,-75.24,-0.52,0.43,0.72
11:23:7:35:1526787,30.89,-31.68,-75.2,-0.53,0.44,0.74
11:23:7:35:1526883,30.86,-31.58,-75.19,-0.52,0.43,0.68
11:23:7:35:1526994,30.72,-31.73,-75.03,-0.53,0.42,0.75
11:23:7:36:1527106,30.46,-31.46,-74.72,-0.5,0.43,0.74
11:23:7:37:1528386,29.21,-34.34,-70.97,-0.64,0.47,0.7
11:23:7:37:1528482,28.96,-33.94,-70.38,-0.58,0.44,0.76
11:23:7:37:1528597,29.3,-33.94,-70.21,-0.53,0.41,0.72
11:23:7:37:1528689,29.26,-33.87,-69.97,-0.55,0.43,0.73
11:23:7:37:1528785,29.55,-33.69,-69.82,-0.53,0.43,0.73
11:23:7:37:1528897,29.55,-33.79,-69.43,-0.55,0.42,0.71
11:23:7:37:1528977,29.71,-33.75,-69.3,-0.52,0.4,0.72
11:23:7:38:1529090,29.95,-33.96,-69.22,-0.56,0.4,0.69
11:23:7:38:1529377,30.65,-34.34,-69.37,-0.56,0.46,0.71
11:23:7:38:1529473,30.88,-34.55,-69.52,-0.58,0.41,0.68
11:23:7:38:1529583,31.01,-34.7,-69.52,-0.57,0.43,0.68
11:23:7:38:1529696,31.18,-34.87,-69.48,-0.58,0.43,0.68
11:23:7:38:1529793,31.4,-35.0,-69.54,-0.57,0.45,0.7
11:23:7:38:1529889,31.71,-35.26,-69.46,-0.57,0.44,0.68
11:23:7:38:1529985,31.94,-35.41,-69.55,-0.57,0.42,0.63
11:23:7:39:1530113,31.98,-35.38,-69.52,-0.56,0.45,0.67
11:23:7:40:1531394,31.6,-32.68,-69.27,-0.48,0.44,0.73
11:23:7:40:1531473,31.46,-32.46,-69.08,-0.55,0.44,0.77
11:23:7:40:1531585,31.49,-32.17,-69.0,-0.53,0.45,0.75
11:23:7:40:1531681,31.22,-31.92,-68.84,-0.49,0.42,0.74
11:23:7:40:1531810,31.03,-31.66,-68.78,-0.48,0.4,0.69
11:23:7:40:1531889,30.78,-31.32,-68.74,-0.47,0.41,0.75
11:23:7:40:1531985,30.42,-31.12,-68.14,-0.49,0.43,0.72
11:23:7:41:1532096,30.26,-30.92,-67.99,-0.48,0.43,0.78
11:23:7:42:1533400,27.63,-28.51,-64.31,-0.47,0.4,0.79
11:23:7:42:1533478,27.71,-28.5,-64.46,-0.49,0.4,0.8
11:23:7:42:1533575,27.66,-28.5,-64.69,-0.49,0.39,0.81
11:23:7:42:1533670,27.57,-28.59,-65.05,-0.49,0.36,0.77
11:23:7:42:1533798,27.46,-28.52,-65.53,-0.47,0.38,0.74
11:23:7:42:1533894,27.17,-28.51,-65.84,-0.49,0.36,0.76
11:23:7:42:1533990,27.07,-28.43,-66.36,-0.51,0.4,0.8
11:23:7:43:1534085,26.88,-28.43,-66.88,-0.46,0.36,0.79
11:23:7:44:1535393,26.06,-29.23,-69.46,-0.5,0.37,0.8
11:23:7:44:1535473,25.82,-29.3,-69.24,-0.51,0.39,0.79
11:23:7:44:1535617,25.9,-29.35,-69.15,-0.51,0.36,0.81
11:23:7:44:1535696,25.91,-29.47,-68.98,-0.52,0.39,0.81
11:23:7:44:1535793,25.97,-29.63,-68.75,-0.49,0.37,0.78
11:23:7:44:1535888,25.86,-29.75,-68.41,-0.48,0.37,0.77
11:23:7:44:1535999,25.73,-29.88,-68.02,-0.51,0.36,0.76
11:23:7:45:1536097,25.58,-29.92,-67.73,-0.44,0.35,0.73
11:23:7:45:1536288,25.3,-30.21,-67.07,-0.49,0.36,0.76
11:23:7:45:1536384,25.08,-30.43,-66.57,-0.53,0.37,0.8
11:23:7:45:1536495,24.83,-30.69,-66.24,-0.51,0.36,0.75
11:23:7:45:1536591,25.0,-30.67,-66.6,-0.49,0.35,0.77
11:23:7:45:1536704,25.08,-30.32,-67.07,-0.51,0.36,0.81
11:23:7:45:1536800,25.23,-30.25,-67.37,-0.54,0.37,0.81
11:23:7:45:1536895,25.38,-29.78,-67.9,-0.47,0.34,0.75
11:23:7:45:1537007,25.31,-29.57,-68.15,-0.5,0.36,0.79
11:23:7:46:1537391,23.95,-30.0,-68.17,-0.51,0.3,0.79
11:23:7:46:1537504,23.46,-29.99,-67.98,-0.49,0.31,0.78
11:23:7:46:1537600,22.74,-30.11,-67.58,-0.5,0.29,0.81
11:23:7:46:1537712,22.25,-30.09,-67.4,-0.5,0.29,0.81
11:23:7:46:1537791,21.76,-30.41,-67.25,-0.5,0.27,0.8
11:23:7:46:1537887,21.16,-30.77,-67.13,-0.54,0.28,0.82
11:23:7:46:1537999,20.74,-30.94,-67.28,-0.5,0.26,0.74
11:23:7:47:1538097,20.36,-31.11,-67.45,-0.54,0.27,0.82
11:23:7:47:1538386,19.69,-31.44,-67.92,-0.53,0.26,0.84
11:23:7:47:1538482,19.67,-31.57,-68.26,-0.53,0.29,0.81
11:23:7:47:1538593,19.46,-31.51,-68.38,-0.54,0.28,0.79
11:23:7:47:1538707,19.25,-31.4,-68.68,-0.52,0.26,0.81
11:23:7:47:1538802,19.31,-31.38,-69.01,-0.51,0.28,0.8
11:23:7:47:1538884,19.26,-31.53,-69.23,-0.54,0.25,0.82
11:23:7:47:1538979,19.14,-31.4,-69.45,-0.5,0.27,0.77
11:23:7:48:1539107,19.19,-31.31,-69.68,-0.52,0.28,0.84
11:23:7:48:1539398,19.99,-30.51,-70.21,-0.46,0.3,0.79
11:23:7:48:1539478,19.8,-30.32,-70.29,-0.43,0.24,0.73
11:23:7:48:1539603,19.85,-30.04,-70.42,-0.45,0.3,0.84
11:23:7:48:1539685,19.92,-29.84,-70.25,-0.46,0.29,0.8
11:23:7:48:1539795,19.82,-29.89,-70.0,-0.51,0.31,0.85
11:23:7:48:1539892,20.0,-29.7,-70.02,-0.46,0.27,0.79
11:23:7:48:1539988,19.85,-29.97,-69.99,-0.52,0.28,0.83
11:23:7:49:1540100,20.16,-30.09,-70.11,-0.49,0.3,0.79
11:23:7:50:1541396,22.45,-33.66,-72.24,-0.53,0.31,0.77
11:23:7:50:1541493,22.35,-33.68,-72.49,-0.54,0.3,0.72
11:23:7:50:1541605,22.38,-33.68,-72.87,-0.53,0.3,0.73
11:23:7:50:1541700,22.51,-33.85,-73.16,-0.55,0.3,0.76
11:23:7:50:1541797,22.44,-33.96,-73.32,-0.55,0.29,0.76
11:23:7:50:1541877,22.44,-34.07,-73.48,-0.57,0.3,0.77
11:23:7:50:1542005,22.55,-34.08,-73.71,-0.55,0.31,0.76
11:23:7:51:1542102,22.46,-34.19,-73.85,-0.54,0.3,0.74
11:23:7:52:1543399,20.49,-36.96,-75.77,-0.64,0.26,0.77
11:23:7:52:1543494,20.24,-37.03,-75.78,-0.57,0.27,0.75
11:23:7:52:1543574,19.87,-37.11,-75.59,-0.6,0.28,0.73
11:23:7:52:1543701,19.53,-37.18,-75.51,-0.57,0.24,0.77
11:23:7:52:1543798,19.34,-37.14,-75.4,-0.59,0.23,0.76
11:23:7:52:1543910,19.06,-37.1,-75.29,-0.58,0.25,0.79
11:23:7:52:1544008,18.96,-36.75,-75.22,-0.59,0.25,0.82
11:23:7:53:1544101,18.65,-36.58,-75.01,-0.59,0.26,0.81
11:23:7:54:1545403,16.87,-32.23,-70.28,-0.49,0.26,0.83
11:23:7:54:1545498,16.86,-31.6,-69.89,-0.46,0.26,0.81
11:23:7:54:1545595,16.97,-31.17,-69.57,-0.47,0.26,0.85
11:23:7:54:1545689,17.03,-30.53,-69.33,-0.46,0.27,0.83
11:23:7:54:1545806,17.07,-30.28,-69.07,-0.49,0.27,0.86
11:23:7:54:1545899,17.77,-30.06,-69.07,-0.45,0.28,0.78
11:23:7:54:1545994,18.38,-29.95,-68.87,-0.47,0.29,0.81
11:23:7:55:1546105,18.72,-29.71,-68.51,-0.48,0.33,0.83
11:23:7:56:1547402,20.89,-26.99,-65.43,-0.45,0.32,0.88
11:23:7:56:1547500,20.84,-26.8,-65.02,-0.46,0.35,0.82
11:23:7:56:1547597,20.45,-26.56,-64.66,-0.42,0.3,0.83
11:23:7:56:1547708,20.52,-26.39,-64.45,-0.45,0.34,0.88
11:23:7:56:1547788,20.75,-26.17,-64.32,-0.42,0.31,0.82
11:23:7:56:1547899,20.7,-26.03,-64.08,-0.42,0.3,0.84
11:23:7:56:1547995,20.4,-25.64,-63.68,-0.37,0.28,0.83
11:23:7:57:1548108,19.98,-25.49,-63.28,-0.4,0.27,0.86
11:23:7:57:1548404,18.91,-25.01,-62.19,-0.39,0.25,0.83
11:23:7:57:1548501,18.38,-25.13,-61.8,-0.44,0.26,0.9
11:23:7:57:1548614,18.34,-24.62,-61.58,-0.4,0.29,0.89
11:23:7:57:1548693,18.19,-24.55,-61.3,-0.41,0.26,0.85
11:23:7:57:1548804,18.15,-24.52,-60.92,-0.4,0.27,0.89
11:23:7:57:1548902,18.29,-24.2,-60.62,-0.4,0.29,0.89
11:23:7:57:1548997,18.39,-24.02,-60.54,-0.4,0.29,0.9
11:23:7:58:1549093,18.17,-23.96,-60.25,-0.4,0.28,0.87
11:23:7:58:1549387,17.74,-23.61,-60.17,-0.38,0.25,0.86
11:23:7:58:1549499,17.38,-23.43,-60.02,-0.37,0.25,0.89
11:23:7:58:1549596,17.01,-23.34,-59.78,-0.4,0.26,0.88
11:23:7:58:1549692,17.25,-23.37,-60.08,-0.38,0.28,0.85
11:23:7:58:1549787,17.42,-23.51,-60.24,-0.43,0.3,0.88
11:23:7:58:1549901,17.72,-23.77,-60.47,-0.44,0.32,0.9
11:23:7:58:1549980,18.09,-23.74,-60.61,-0.38,0.29,0.81
11:23:7:59:1550107,18.33,-23.97,-60.88,-0.39,0.28,0.81
11:23:8:0:1551383,21.11,-25.63,-60.92,-0.45,0.33,0.81
11:23:8:0:1551495,21.18,-25.7,-61.04,-0.43,0.36,0.81
11:23:8:0:1551590,21.38,-25.61,-61.14,-0.44,0.35,0.84
11:23:8:0:1551702,21.56,-25.64,-61.13,-0.42,0.33,0.82
11:23:8:0:1551799,21.64,-25.88,-61.15,-0.44,0.32,0.83
11:23:8:0:1551910,21.85,-25.81,-61.23,-0.42,0.33,0.8
11:23:8:0:1551976,22.05,-25.9,-61.41,-0.44,0.34,0.84
11:23:8:1:1552089,22.04,-25.9,-61.44,-0.44,0.32,0.82
11:23:8:2:1553387,21.75,-25.92,-62.25,-0.4,0.35,0.82
11:23:8:2:1553500,21.63,-25.88,-62.72,-0.41,0.31,0.83
11:23:8:2:1553581,21.21,-25.72,-62.52,-0.44,0.31,0.87
11:23:8:2:1553707,20.85,-25.72,-62.4,-0.43,0.3,0.85
11:23:8:2:1553802,20.57,-25.68,-62.26,-0.43,0.3,0.82
11:23:8:2:1553914,20.4,-25.43,-62.33,-0.43,0.31,0.91
11:23:8:2:1553995,20.04,-25.38,-62.09,-0.42,0.29,0.88
11:23:8:3:1554091,19.66,-25.35,-61.94,-0.43,0.27,0.87
11:23:8:3:1554385,18.73,-24.96,-61.9,-0.38,0.31,0.81
11:23:8:3:1554480,18.33,-25.04,-61.93,-0.4,0.25,0.84
11:23:8:3:1554608,18.11,-24.82,-61.54,-0.39,0.29,0.86
11:23:8:3:1554721,17.92,-24.77,-61.54,-0.42,0.27,0.87
11:23:8:3:1554800,17.58,-24.85,-61.71,-0.46,0.28,0.91
11:23:8:3:1554897,17.74,-24.53,-61.36,-0.37,0.28,0.83
11:23:8:3:1554993,17.49,-24.65,-61.03,-0.4,0.24,0.86
11:23:8:4:1555092,17.22,-24.74,-60.79,-0.5,0.27,0.93
11:23:8:5:1556382,19.73,-25.12,-65.93,-0.42,0.3,0.86
11:23:8:5:1556494,19.65,-25.71,-66.13,-0.43,0.28,0.79
11:23:8:5:1556590,19.64,-26.04,-66.24,-0.43,0.33,0.83
11:23:8:5:1556686,19.89,-25.9,-66.29,-0.43,0.3,0.83
11:23:8:5:1556782,20.14,-26.1,-66.54,-0.44,0.33,0.84
11:23:8:5:1556894,20.68,-25.8,-67.04,-0.43,0.33,0.84
11:23:8:5:1557005,20.54,-26.36,-67.77,-0.46,0.31,0.84
11:23:8:6:1557086,20.53,-26.36,-67.71,-0.46,0.32,0.85
11:23:8:7:1558402,21.52,-26.28,-70.02,-0.44,0.3,0.85
11:23:8:7:1558478,21.25,-26.11,-70.18,-0.44,0.29,0.86
11:23:8:7:1558590,20.79,-25.88,-69.79,-0.45,0.33,0.9
11:23:8:7:1558701,20.22,-25.55,-69.46,-0.4,0.28,0.84
11:23:8:7:1558781,19.72,-25.35,-69.26,-0.42,0.26,0.88
11:23:8:7:1558878,19.3,-25.16,-69.17,-0.44,0.28,0.86
11:23:8:7:1558989,18.8,-24.82,-69.27,-0.39,0.28,0.85
11:23:8:8:1559101,18.6,-24.33,-69.0,-0.39,0.28,0.87
11:23:8:8:1559442,17.25,-23.79,-68.34,-0.38,0.25,0.88
11:23:8:8:1559490,16.97,-23.49,-68.26,-0.37,0.23,0.88
11:23:8:8:1559586,16.58,-23.29,-68.39,-0.37,0.23,0.9
11:23:8:8:1559682,16.35,-22.97,-68.85,-0.39,0.25,0.91
11:23:8:8:1559779,16.01,-22.7,-69.24,-0.38,0.23,0.89
11:23:8:8:1559875,15.83,-22.37,-69.78,-0.38,0.24,0.91
11:23:8:8:1559970,15.75,-22.29,-70.37,-0.38,0.24,0.92
11:23:8:9:1560099,15.29,-22.15,-70.67,-0.4,0.24,0.91
11:23:8:9:1560404,16.25,-22.69,-72.38,-0.41,0.27,0.89
11:23:8:9:1560499,16.31,-22.9,-72.7,-0.41,0.27,0.86
11:23:8:9:1560596,16.46,-22.82,-72.95,-0.4,0.26,0.86
11:23:8:9:1560694,16.7,-23.03,-73.28,-0.42,0.3,0.89
11:23:8:9:1560790,17.0,-23.23,-73.19,-0.41,0.28,0.87
11:23:8:9:1560885,17.37,-23.32,-73.84,-0.41,0.29,0.89
11:23:8:9:1560996,17.76,-23.45,-74.4,-0.42,0.31,0.88
11:23:8:10:1561093,18.08,-23.51,-74.79,-0.4,0.3,0.87
11:23:8:10:1561388,23.26,-25.57,-78.13,-0.43,0.32,0.81
11:23:8:10:1561483,22.62,-25.6,-77.76,-0.44,0.36,0.81
11:23:8:10:1561594,25.63,-26.47,-79.44,-0.48,0.46,0.74
11:23:8:10:1561676,26.45,-25.96,-80.15,-0.42,0.4,0.79
11:23:8:10:1561786,26.24,-26.02,-80.14,-0.46,0.4,0.79
11:23:8:10:1561901,27.43,-26.06,-80.88,-0.47,0.42,0.77
11:23:8:10:1561980,28.64,-25.3,-81.51,-0.42,0.4,0.75
11:23:8:11:1562075,29.14,-24.43,-81.85,-0.42,0.43,0.78
11:23:8:11:1562405,31.44,-23.48,-83.17,-0.4,0.47,0.8
11:23:8:11:1562487,31.93,-23.78,-83.18,-0.39,0.47,0.77
11:23:8:11:1562584,32.2,-24.14,-82.67,-0.39,0.5,0.76
11:23:8:11:1562680,32.11,-24.55,-81.86,-0.4,0.49,0.77
11:23:8:11:1562776,32.12,-24.66,-81.36,-0.4,0.48,0.77
11:23:8:11:1562885,32.0,-24.87,-80.77,-0.4,0.48,0.78
11:23:8:11:1562984,32.03,-25.06,-80.01,-0.39,0.49,0.76
11:23:8:12:1563095,32.05,-25.1,-79.44,-0.38,0.49,0.77
11:23:8:12:1563403,31.99,-25.11,-77.82,-0.39,0.49,0.77
11:23:8:12:1563483,32.07,-25.11,-77.41,-0.39,0.49,0.76
11:23:8:12:1563579,31.97,-25.11,-76.99,-0.38,0.48,0.77
11:23:8:12:1563704,32.07,-24.73,-77.31,-0.38,0.48,0.77
11:23:8:12:1563803,32.15,-24.41,-77.57,-0.39,0.48,0.77
11:23:8:12:1563900,32.25,-24.17,-77.71,-0.43,0.49,0.78
11:23:8:12:1563995,32.42,-23.93,-78.0,-0.39,0.48,0.76
11:23:8:13:1564091,32.42,-23.7,-78.16,-0.4,0.48,0.77
11:23:8:13:1564416,32.6,-23.35,-78.45,-0.39,0.5,0.77
11:23:8:13:1564494,32.49,-23.4,-78.46,-0.39,0.49,0.78
11:23:8:13:1564589,32.32,-23.47,-78.48,-0.39,0.49,0.76
11:23:8:13:1564686,32.18,-23.54,-78.47,-0.41,0.48,0.77
11:23:8:13:1564781,31.8,-23.81,-78.2,-0.4,0.47,0.77
11:23:8:13:1564893,31.36,-23.95,-77.88,-0.41,0.48,0.79
11:23:8:13:1564989,31.12,-23.97,-77.93,-0.4,0.47,0.78
11:23:8:14:1565101,30.87,-23.88,-77.99,-0.37,0.46,0.75
11:23:8:14:1565393,30.11,-24.04,-77.92,-0.41,0.45,0.79
11:23:8:14:1565490,29.7,-24.16,-77.81,-0.41,0.45,0.79
11:23:8:14:1565619,29.05,-24.44,-77.46,-0.41,0.45,0.78
11:23:8:14:1565698,28.14,-24.7,-77.44,-0.41,0.42,0.79
11:23:8:14:1565810,27.63,-25.2,-77.5,-0.44,0.4,0.81
11:23:8:14:1565890,27.6,-25.27,-77.75,-0.42,0.4,0.8
11:23:8:14:1565986,27.69,-25.32,-77.98,-0.43,0.43,0.8
11:23:8:15:1566083,27.78,-25.43,-78.36,-0.42,0.42,0.8
11:23:8:15:1566397,26.4,-25.54,-78.37,-0.43,0.38,0.8
11:23:8:15:1566478,26.35,-25.56,-78.41,-0.42,0.4,0.8
11:23:8:15:1566574,26.35,-25.55,-78.47,-0.42,0.39,0.8
11:23:8:15:1566683,26.37,-25.54,-78.53,-0.44,0.39,0.8
11:23:8:15:1566797,26.4,-25.53,-78.68,-0.44,0.39,0.8
11:23:8:15:1566908,26.39,-25.48,-78.8,-0.42,0.39,0.79
11:23:8:15:1566988,26.39,-25.49,-78.87,-0.43,0.4,0.81
11:23:8:16:1567099,26.42,-25.48,-79.02,-0.43,0.39,0.81
11:23:8:16:1567390,26.44,-25.43,-79.28,-0.42,0.4,0.81
11:23:8:16:1567484,26.43,-25.41,-79.32,-0.43,0.4,0.8
11:23:8:16:1567583,26.45,-25.38,-79.39,-0.43,0.39,0.81
11:23:8:16:1567676,26.52,-25.36,-79.43,-0.42,0.39,0.8
11:23:8:16:1567773,26.55,-25.38,-79.48,-0.42,0.4,0.8
11:23:8:16:1567883,26.56,-25.41,-79.58,-0.43,0.39,0.81
11:23:8:16:1567981,26.57,-25.39,-79.65,-0.43,0.39,0.8
11:23:8:17:1568076,26.54,-25.39,-79.71,-0.43,0.39,0.8
11:23:8:17:1568377,26.5,-25.45,-79.71,-0.43,0.39,0.81
11:23:8:17:1568488,26.49,-25.48,-79.72,-0.42,0.39,0.8
11:23:8:17:1568600,26.5,-25.51,-79.7,-0.43,0.4,0.8
11:23:8:17:1568695,26.49,-25.5,-79.75,-0.42,0.4,0.8
11:23:8:17:1568791,26.49,-25.51,-79.82,-0.43,0.4,0.81
11:23:8:17:1568888,26.51,-25.51,-79.87,-0.44,0.39,0.81
11:23:8:17:1568983,26.52,-25.51,-79.91,-0.42,0.39,0.79
11:23:8:18:1569079,26.53,-25.55,-79.97,-0.43,0.4,0.81
11:23:8:18:1569378,26.56,-25.61,-80.04,-0.44,0.41,0.79
11:23:8:18:1569472,26.39,-25.8,-79.5,-0.43,0.39,0.79
11:23:8:18:1569600,26.28,-25.88,-78.95,-0.43,0.4,0.8
11:23:8:18:1569696,26.17,-26.05,-78.44,-0.44,0.39,0.82
11:23:8:18:1569793,26.07,-26.12,-77.97,-0.44,0.39,0.8
11:23:8:18:1569887,26.02,-26.11,-77.59,-0.43,0.39,0.8
11:23:8:18:1570000,26.0,-26.16,-77.27,-0.42,0.4,0.81
11:23:8:19:1570112,26.02,-26.19,-77.02,-0.44,0.39,0.81
11:23:8:19:1570385,26.28,-26.05,-76.65,-0.43,0.4,0.8
11:23:8:19:1570481,26.39,-26.01,-76.59,-0.42,0.39,0.8
11:23:8:19:1570578,26.44,-25.97,-76.46,-0.42,0.39,0.8
11:23:8:19:1570688,26.39,-26.04,-76.32,-0.45,0.39,0.81
11:23:8:19:1570801,26.38,-26.06,-76.17,-0.41,0.39,0.79
11:23:8:19:1570897,26.36,-26.04,-76.05,-0.43,0.4,0.8
11:23:8:19:1570992,26.23,-25.99,-75.83,-0.44,0.39,0.81
11:23:8:20:1571088,26.12,-25.93,-75.53,-0.43,0.38,0.8
11:23:8:20:1571381,25.99,-25.91,-75.11,-0.42,0.39,0.82
11:23:8:20:1571477,26.04,-25.94,-74.97,-0.49,0.37,0.8
11:23:8:20:1571586,26.01,-25.83,-75.0,-0.42,0.38,0.8
11:23:8:20:1571715,25.82,-25.87,-74.83,-0.43,0.39,0.8
11:23:8:20:1571795,25.61,-25.72,-74.6,-0.42,0.38,0.82
11:23:8:20:1571893,25.54,-25.64,-74.55,-0.43,0.38,0.8
11:23:8:20:1571989,25.53,-25.58,-74.58,-0.43,0.38,0.81
11:23:8:21:1572099,25.47,-25.57,-74.54,-0.41,0.38,0.81
11:23:8:21:1572391,25.13,-25.27,-74.42,-0.41,0.36,0.81
11:23:8:21:1572497,25.09,-25.32,-74.38,-0.43,0.38,0.81
11:23:8:21:1572594,25.16,-25.45,-74.31,-0.42,0.39,0.82
11:23:8:21:1572690,25.2,-25.42,-74.32,-0.43,0.38,0.81
11:23:8:21:1572800,25.24,-25.42,-74.36,-0.44,0.37,0.82
11:23:8:21:1572899,25.26,-25.41,-74.44,-0.42,0.38,0.8
11:23:8:21:1572993,25.35,-25.54,-74.6,-0.43,0.39,0.81
11:23:8:22:1573090,25.44,-25.55,-74.69,-0.43,0.38,0.81
11:23:8:22:1573395,25.61,-25.46,-74.8,-0.42,0.38,0.8
11:23:8:22:1573492,25.59,-25.38,-74.81,-0.43,0.38,0.82
11:23:8:22:1573587,25.54,-25.42,-74.7,-0.45,0.38,0.81
11:23:8:22:1573683,25.45,-25.4,-74.55,-0.43,0.38,0.8
11:23:8:22:1573779,25.4,-25.23,-74.92,-0.43,0.38,0.81
11:23:8:22:1573909,25.41,-25.07,-75.37,-0.41,0.38,0.81
11:23:8:22:1573971,25.48,-24.98,-75.8,-0.43,0.38,0.81
11:23:8:23:1574098,25.6,-24.96,-76.15,-0.43,0.38,0.81
11:23:8:23:1574398,25.72,-25.07,-77.1,-0.42,0.38,0.81
11:23:8:23:1574524,25.73,-25.08,-77.45,-0.44,0.38,0.8
11:23:8:23:1574589,25.75,-25.09,-77.71,-0.43,0.38,0.8
11:23:8:23:1574700,25.74,-25.14,-77.87,-0.42,0.38,0.8
11:23:8:23:1574780,25.73,-25.16,-78.07,-0.44,0.38,0.81
11:23:8:23:1574879,25.74,-25.16,-78.25,-0.43,0.38,0.82
11:23:8:23:1575006,25.71,-25.19,-78.37,-0.43,0.38,0.8
11:23:8:24:1575085,25.72,-25.21,-78.54,-0.43,0.38,0.8
11:23:8:24:1575388,25.73,-25.29,-78.95,-0.44,0.38,0.81
11:23:8:24:1575502,25.75,-25.3,-79.07,-0.43,0.38,0.8
11:23:8:24:1575581,25.74,-25.36,-79.14,-0.42,0.39,0.81
