sysTime,roll,pitch,yaw,ax,ay,az
4:23:58:1:919765,-113.08,33.66,165.64,0.51,-0.7,-0.33
4:23:58:1:919862,-120.13,32.16,157.97,0.55,-0.73,-0.35
4:23:58:1:919958,-120.13,30.14,153.67,0.5,-0.74,-0.43
4:23:58:1:920053,-123.71,28.09,146.23,0.54,-0.71,-0.43
4:23:58:1:920150,-123.02,29.03,143.01,0.64,-0.81,-0.5
4:23:58:1:920245,-120.74,31.99,141.88,0.54,-0.61,-0.42
4:23:58:1:920549,-124.7,32.05,130.04,0.61,-0.63,-0.52
4:23:58:1:920645,-123.12,33.81,132.54,0.56,-0.68,-0.39
4:23:58:2:920757,-125.98,33.77,132.3,0.6,-0.71,-0.4
4:23:58:2:920853,-129.71,33.26,132.46,0.53,-0.77,-0.41
4:23:58:2:920949,-129.69,31.41,130.52,0.56,-0.63,-0.44
4:23:58:2:921061,-130.9,28.73,126.48,0.56,-0.62,-0.63
4:23:58:2:921636,-138.21,22.09,122.01,0.46,-0.53,-0.63
4:23:58:3:921749,-139.08,17.06,119.87,0.5,-0.71,-0.89
4:23:58:3:921860,-137.86,18.5,122.21,0.48,-0.66,-0.82
4:23:58:3:921956,-138.17,22.86,126.48,0.48,-0.68,-0.57
4:23:58:3:922052,-142.82,22.33,126.96,0.52,-0.57,-0.56
4:23:58:3:922165,-142.19,23.91,128.56,0.5,-0.6,-0.6
4:23:58:3:922260,-141.67,24.27,128.67,0.57,-0.65,-0.65
4:23:58:3:922563,-147.33,21.16,116.07,0.4,-0.45,-0.82
4:23:58:3:922644,-150.35,20.68,113.01,0.43,-0.45,-0.78
4:23:58:4:922755,-152.09,19.5,111.69,0.4,-0.37,-0.81
4:23:58:4:922851,-150.58,21.07,113.16,0.5,-0.56,-0.83
4:23:58:4:922964,-147.42,26.29,115.03,0.42,-0.4,-0.63
4:23:58:4:923059,-153.99,24.13,109.93,0.44,-0.3,-0.68
4:23:58:4:923152,-164.47,16.55,102.71,0.34,-0.33,-0.76
4:23:58:4:923656,-143.65,2.07,108.06,0.18,-0.63,-0.67
4:23:58:5:923768,-134.25,-8.0,119.66,-0.13,-0.85,-0.52
4:23:58:5:923864,-119.85,-9.04,117.86,-0.13,-0.86,-0.3
4:23:58:5:923961,-115.45,-5.57,112.33,0.16,-0.78,-0.54
4:23:58:5:924056,-110.22,-3.49,116.74,0.06,-0.85,-0.18
4:23:58:5:924152,-96.64,-2.27,116.48,0.12,-1.11,-0.06
4:23:58:5:924248,-88.12,1.94,115.08,0.24,-1.05,0.1
4:23:58:5:924552,-85.75,4.42,113.51,0.18,-0.9,0.17
4:23:58:5:924648,-89.66,4.56,111.58,0.27,-0.92,0.17
4:23:58:6:924744,-91.11,3.93,110.78,0.21,-1.08,0.12
4:23:58:6:924840,-92.66,2.75,113.2,0.29,-0.97,0.18
4:23:58:6:924936,-95.04,2.58,115.35,0.23,-0.9,0.07
4:23:58:6:925048,-95.42,-1.73,118.44,0.11,-0.95,0.18
4:23:58:6:925655,-97.76,-8.23,126.83,-0.1,-1.03,-0.01
4:23:58:7:925751,-96.16,-7.71,125.38,-0.13,-0.96,-0.07
4:23:58:7:925847,-95.44,-7.59,125.05,-0.04,-1.06,0.05
4:23:58:7:925943,-95.85,-6.15,123.81,-0.11,-0.98,0.02
4:23:58:7:926055,-97.65,-5.84,122.55,-0.09,-0.94,-0.04
4:23:58:7:926151,-98.63,-3.64,123.19,0.09,-0.98,-0.03
4:23:58:7:926247,-98.19,-1.61,122.75,0.01,-0.99,-0.03
4:23:58:7:926551,-97.81,1.32,123.01,0.09,-0.98,-0.02
4:23:58:7:926662,-98.25,2.93,121.6,0.11,-1.06,-0.02
4:23:58:8:926758,-99.36,6.06,120.09,0.17,-0.94,-0.06
4:23:58:8:926854,-101.33,8.18,119.61,0.19,-0.97,-0.09
4:23:58:8:926950,-102.56,9.22,120.38,0.21,-0.96,-0.07
4:23:58:8:927046,-100.56,11.05,121.64,0.31,-0.92,-0.08
4:23:58:8:927654,-99.22,15.01,123.7,0.34,-0.89,-0.02
4:23:58:9:927750,-98.84,14.62,124.0,0.31,-0.97,-0.02
4:23:58:9:927862,-98.51,14.51,124.79,0.33,-0.91,-0.01
4:23:58:9:927942,-98.29,14.28,125.48,0.31,-0.95,0.01
4:23:58:9:928037,-98.16,14.39,126.24,0.32,-0.94,0.01
4:23:58:9:928165,-98.09,14.62,127.1,0.32,-0.92,0.0
4:23:58:9:928261,-97.81,14.69,128.15,0.32,-0.93,0.01
4:23:58:9:928533,-97.38,15.22,132.15,0.34,-0.94,0.02
4:23:58:9:928661,-97.38,15.79,133.41,0.35,-0.91,0.04
4:23:58:10:928757,-97.05,15.79,134.19,0.31,-0.92,0.01
4:23:58:10:928837,-96.8,15.3,135.2,0.3,-0.96,0.01
4:23:58:10:928933,-96.61,15.54,136.58,0.33,-0.93,0.04
4:23:58:10:929045,-96.32,15.93,137.74,0.34,-0.92,0.03
4:23:58:10:929163,-96.09,16.03,138.69,0.33,-0.94,0.03
4:23:58:10:929642,-95.75,15.78,143.09,0.32,-0.93,0.04
4:23:58:11:929738,-96.13,15.84,143.76,0.33,-0.93,0.02
4:23:58:11:929850,-96.83,16.29,144.12,0.35,-0.92,0.0
4:23:58:11:929946,-97.57,17.07,144.14,0.36,-0.92,0.0
4:23:58:11:930058,-98.2,17.59,143.72,0.37,-0.91,-0.01
4:23:58:11:930154,-98.64,17.48,143.12,0.36,-0.92,-0.02
4:23:58:11:930250,-98.78,17.53,142.14,0.38,-0.93,-0.0
4:23:58:11:930585,-99.59,10.69,132.79,0.1,-1.0,-0.06
4:23:58:11:930665,-99.15,8.7,131.49,0.14,-0.94,-0.05
4:23:58:12:930761,-98.34,7.43,131.54,0.15,-0.94,-0.06
4:23:58:12:930857,-97.03,6.62,132.21,0.19,-1.01,-0.03
4:23:58:12:930953,-95.66,7.98,132.98,0.25,-0.95,0.02
4:23:58:12:931049,-94.05,9.15,133.34,0.23,-1.04,0.1
4:23:58:12:931160,-93.39,11.41,133.74,0.22,-0.97,0.19
4:23:58:12:931640,-91.14,14.41,157.41,0.34,-0.92,0.31
4:23:58:13:931752,-92.52,14.02,160.63,0.23,-0.89,0.13
4:23:58:13:931847,-93.95,12.06,163.02,0.19,-1.03,0.18
4:23:58:13:931944,-93.99,11.86,165.59,0.18,-0.95,0.1
4:23:58:13:932039,-93.37,12.34,167.93,0.24,-0.92,0.16
4:23:58:13:932135,-93.33,11.79,168.65,0.14,-0.96,0.07
4:23:58:13:932247,-92.72,11.04,170.12,0.15,-0.95,0.09
4:23:58:13:932535,-90.98,5.23,172.71,0.11,-1.02,0.06
4:23:58:13:932646,-91.68,3.41,171.5,0.03,-0.98,-0.03
4:23:58:14:932743,-92.23,4.23,170.06,0.05,-0.96,-0.01
4:23:58:14:932839,-91.07,5.75,168.98,0.09,-1.06,0.09
4:23:58:14:932935,-90.92,7.47,166.64,0.08,-0.96,0.1
4:23:58:14:933047,-92.07,8.69,162.79,0.07,-0.95,0.17
4:23:58:14:933167,-91.72,9.42,159.79,0.26,-0.85,0.0
4:23:58:14:933647,-94.23,16.08,147.69,0.28,-0.92,0.01
4:23:58:15:933759,-94.24,16.13,147.85,0.38,-0.93,0.1
4:23:58:15:933855,-95.17,15.76,147.99,0.35,-0.91,0.06
4:23:58:15:933951,-95.23,15.61,148.47,0.35,-0.84,0.12
4:23:58:15:934062,-96.41,13.42,148.21,0.21,-0.92,0.16
4:23:58:15:934159,-94.6,9.15,148.5,0.04,-1.22,0.01
4:23:58:15:934255,-97.45,7.84,151.7,0.15,-0.91,0.03
4:23:58:15:934543,-99.08,7.47,153.58,0.09,-0.94,-0.01
4:23:58:15:934654,-100.76,6.53,152.95,0.16,-0.91,-0.1
4:23:58:16:934750,-99.73,9.11,153.34,0.36,-0.99,-0.02
4:23:58:16:934847,-98.14,14.21,151.95,0.45,-0.97,0.12
4:23:58:16:934942,-97.45,17.33,146.97,0.25,-1.08,0.17
4:23:58:16:935054,-99.15,16.87,142.51,0.23,-0.93,0.11
4:23:58:16:935150,-100.91,18.52,138.88,0.4,-0.72,0.25
4:23:58:16:935646,-96.09,20.81,150.13,0.36,-0.88,0.14
4:23:58:17:935758,-94.04,20.95,156.97,0.38,-0.93,0.15
4:23:58:17:935854,-94.46,19.7,164.04,0.42,-1.02,0.32
4:23:58:17:935949,-95.7,19.24,169.55,0.31,-0.82,0.2
4:23:58:17:936045,-97.81,17.61,172.8,0.29,-0.86,0.22
4:23:58:17:936142,-96.1,17.01,175.53,0.24,-0.92,0.12
4:23:58:17:936253,-92.64,16.28,177.66,0.27,-0.92,0.23
4:23:58:17:936557,-89.95,9.66,-179.97,0.11,-0.95,0.19
4:23:58:17:936637,-89.73,12.44,-177.77,0.16,-0.88,0.25
4:23:58:18:936765,-88.95,13.29,-177.89,0.01,-1.08,0.11
4:23:58:18:936861,-87.86,16.34,-174.42,0.27,-1.0,0.22
4:23:58:18:936957,-88.82,18.88,-166.96,0.51,-0.8,0.22
4:23:58:18:937053,-88.65,20.72,-164.28,0.43,-0.81,0.1
4:23:58:18:937163,-87.12,22.3,-164.89,0.33,-0.9,0.15
4:23:58:18:937659,-79.4,23.75,-157.99,0.33,-0.95,0.2
4:23:58:19:937754,-77.61,21.98,-154.32,0.33,-0.93,0.17
4:23:58:19:937850,-76.49,19.87,-150.02,0.33,-0.92,0.24
4:23:58:19:937961,-75.92,16.93,-145.8,0.31,-0.89,0.32
4:23:58:19:938058,-76.21,13.21,-144.3,0.23,-0.89,0.24
4:23:58:19:938154,-77.81,8.45,-144.34,0.11,-0.97,0.13
4:23:58:19:938250,-77.79,5.32,-143.14,0.1,-0.99,0.17
4:23:58:19:938554,-78.95,3.12,-137.67,0.07,-0.96,0.15
4:23:58:19:938649,-79.44,2.68,-136.6,0.07,-0.94,0.15
4:23:58:20:938745,-79.27,2.23,-135.79,0.06,-0.96,0.13
4:23:58:20:938841,-78.91,1.81,-134.91,0.08,-0.97,0.13
4:23:58:20:938937,-78.61,1.35,-134.66,0.07,-0.98,0.13
4:23:58:20:939049,-78.49,0.94,-134.99,0.06,-0.95,0.14
4:23:58:20:939641,-77.63,-0.84,-139.98,0.01,-0.98,0.14
4:23:58:21:939752,-77.97,-0.72,-140.27,0.02,-0.98,0.15
4:23:58:21:939849,-78.38,-0.75,-140.52,0.01,-0.99,0.14
4:23:58:21:939945,-78.82,-0.66,-140.64,0.02,-0.95,0.15
4:23:58:21:940041,-78.94,-0.69,-140.67,0.03,-0.98,0.13
4:23:58:21:940136,-78.87,-0.47,-140.84,0.04,-0.98,0.12
4:23:58:21:940265,-79.2,-0.23,-141.38,0.03,-0.96,0.11
4:23:58:21:940536,-80.28,0.39,-142.0,0.06,-0.96,0.12
4:23:58:21:940664,-80.24,0.85,-142.43,0.04,-1.01,0.11
4:23:58:22:940744,-80.41,1.37,-142.9,0.06,-0.98,0.12
4:23:58:22:940840,-80.48,1.85,-143.42,0.06,-0.98,0.1
4:23:58:22:940936,-80.56,2.3,-143.62,0.06,-1.0,0.08
4:23:58:22:941064,-80.85,2.77,-143.29,0.1,-0.96,0.12
4:23:58:22:941165,-80.68,3.14,-143.19,0.08,-0.97,0.1
4:23:58:22:941645,-80.53,3.13,-143.6,0.14,-0.95,0.18
4:23:58:23:941741,-80.37,3.42,-144.17,0.1,-0.98,0.07
4:23:58:23:941853,-80.81,3.76,-144.55,0.1,-1.0,0.13
4:23:58:23:941964,-81.5,3.86,-145.31,0.06,-0.96,0.06
4:23:58:23:942061,-82.04,3.04,-145.53,0.06,-0.96,0.1
4:23:58:23:942157,-81.65,2.33,-145.5,0.04,-1.0,0.05
4:23:58:23:942253,-81.65,1.98,-144.9,0.11,-0.98,0.12
4:23:58:23:942557,-80.9,1.91,-145.75,0.05,-1.01,0.1
4:23:58:23:942637,-80.97,1.84,-145.87,0.06,-0.96,0.08
4:23:58:24:942764,-81.31,1.47,-145.72,0.02,-1.03,0.06
4:23:58:24:942860,-81.46,1.69,-145.26,0.12,-0.92,0.13
4:23:58:24:942956,-80.65,1.71,-146.0,0.05,-1.0,0.06
4:23:58:24:943052,-80.85,1.38,-146.68,0.04,-1.01,0.1
4:23:58:24:943163,-81.19,1.22,-147.13,0.05,-0.96,0.08
4:23:58:24:943660,-81.67,2.17,-148.83,0.06,-0.98,0.1
4:23:58:25:943755,-81.91,2.34,-149.04,0.05,-0.96,0.09
4:23:58:25:943851,-81.76,2.41,-149.08,0.08,-0.97,0.1
4:23:58:25:943947,-81.48,2.71,-149.33,0.09,-0.98,0.1
4:23:58:25:944043,-81.54,2.88,-149.7,0.06,-0.98,0.08
4:23:58:25:944140,-81.61,3.06,-150.07,0.08,-0.97,0.09
4:23:58:25:944251,-81.64,3.32,-150.51,0.07,-0.99,0.08
4:23:58:25:944539,-82.32,4.64,-151.2,0.12,-0.99,0.08
4:23:58:25:944635,-82.95,5.42,-151.51,0.13,-0.99,0.08
4:23:58:26:944763,-83.65,5.9,-152.39,0.11,-0.95,0.07
4:23:58:26:944858,-83.81,5.89,-153.27,0.09,-0.97,0.05
4:23:58:26:944955,-83.74,5.6,-153.66,0.11,-1.0,0.04
4:23:58:26:945051,-83.77,5.61,-153.96,0.12,-0.96,0.06
4:23:58:26:945158,-83.71,5.65,-154.33,0.11,-0.99,0.05
4:23:58:26:945654,-85.55,6.38,-155.6,0.13,-0.98,0.04
4:23:58:27:945765,-86.24,7.27,-156.08,0.12,-0.98,-0.0
4:23:58:27:945862,-86.81,8.28,-156.48,0.17,-0.95,0.02
4:23:58:27:945958,-86.89,9.49,-157.15,0.18,-0.98,0.0
4:23:58:27:946054,-87.02,11.01,-158.07,0.22,-0.96,0.01
4:23:58:27:946165,-86.83,13.1,-159.76,0.33,-0.95,0.01
4:23:58:27:946262,-86.7,15.41,-164.04,0.28,-0.99,0.05
4:23:58:27:946566,-86.04,20.55,-177.39,0.44,-0.92,0.08
4:23:58:27:946662,-83.0,24.63,178.93,0.49,-0.86,0.12
4:23:58:28:946757,-86.07,22.64,170.78,0.28,-1.06,0.06
4:23:58:28:946853,-89.05,20.23,163.68,0.13,-1.02,-0.07
4:23:58:28:946949,-90.8,18.57,161.16,0.28,-0.92,0.01
4:23:58:28:947045,-90.54,18.05,161.13,0.31,-1.0,0.03
4:23:58:28:947157,-90.0,19.2,162.95,0.36,-0.9,0.06
4:23:58:28:947637,-93.26,3.5,159.85,0.05,-0.95,0.0
4:23:58:29:947749,-94.27,1.84,156.25,0.01,-0.96,0.04
4:23:58:29:947876,-93.88,-0.43,151.05,-0.13,-1.06,-0.02
4:23:58:29:947956,-95.69,-1.27,147.69,-0.06,-0.95,-0.04
4:23:58:29:948036,-95.64,2.04,147.14,0.12,-1.07,0.1
4:23:58:29:948148,-95.93,6.1,146.54,0.24,-0.97,0.07
4:23:58:29:948260,-97.73,8.98,144.54,0.32,-0.85,0.15
4:23:58:29:948548,-96.88,12.42,139.81,0.42,-0.88,0.18
4:23:58:29:948660,-95.66,13.15,138.97,0.3,-0.91,-0.03
4:23:58:30:948756,-94.6,13.87,139.53,0.37,-0.92,0.1
4:23:58:30:948852,-93.57,14.55,139.52,0.39,-0.92,0.09
4:23:58:30:948948,-93.71,13.82,138.78,0.33,-0.98,0.05
4:23:58:30:949043,-94.33,13.08,138.28,0.32,-0.93,0.17
4:23:58:30:949153,-94.96,11.28,137.3,0.22,-0.9,0.14
4:23:58:30:949649,-93.22,2.02,141.34,0.11,-0.99,0.14
4:23:58:31:949745,-94.04,3.16,141.69,0.09,-0.92,0.09
4:23:58:31:949841,-95.25,4.48,142.06,0.13,-0.95,0.04
4:23:58:31:949937,-95.28,6.74,142.35,0.13,-1.08,0.09
4:23:58:31:950065,-97.75,9.86,142.92,0.19,-1.05,0.13
4:23:58:31:950161,-100.84,12.29,143.43,0.18,-0.98,0.15
4:23:58:31:950257,-101.44,13.92,145.37,0.2,-0.92,0.15
4:23:58:31:950560,-101.25,22.91,154.53,0.43,-1.01,0.15
4:23:58:31:950657,-100.93,24.18,157.32,0.44,-0.87,0.08
4:23:58:32:950752,-103.29,24.76,159.61,0.43,-0.77,0.14
4:23:58:32:950864,-104.07,24.99,162.8,0.37,-0.81,0.01
4:23:58:32:950960,-100.16,25.34,168.92,0.43,-0.96,0.12
4:23:58:32:951056,-98.55,25.72,174.63,0.42,-0.95,0.13
4:23:58:32:951167,-96.92,24.72,-179.14,0.34,-1.04,0.34
4:23:58:32:951663,-87.51,21.34,-157.06,0.26,-0.79,0.2
4:23:58:33:951759,-85.81,23.36,-154.73,0.23,-0.92,0.07
4:23:58:33:951856,-83.12,24.55,-151.22,0.36,-1.01,0.11
4:23:58:33:951951,-81.72,29.06,-148.44,0.43,-1.04,0.2
4:23:58:33:952063,-82.96,32.76,-146.68,0.36,-0.94,0.36
4:23:58:33:952160,-82.75,34.68,-144.23,0.39,-0.66,0.22
4:23:58:33:952255,-82.45,35.05,-142.04,0.48,-0.76,0.21
4:23:58:33:952559,-73.0,30.49,-128.36,0.5,-0.82,0.21
4:23:58:33:952655,-70.46,27.16,-123.99,0.54,-0.94,0.2
4:23:58:34:952751,-69.3,24.16,-119.34,0.55,-0.85,0.42
4:23:58:34:952863,-70.4,21.2,-119.62,0.29,-0.82,0.34
4:23:58:34:952974,-73.42,15.37,-123.03,0.07,-0.94,0.18
4:23:58:34:953055,-74.25,10.9,-121.06,0.12,-0.94,0.15
4:23:58:34:953166,-73.05,8.54,-116.45,0.28,-0.92,0.23
4:23:58:34:953662,-70.69,10.89,-113.05,0.33,-1.01,0.22
4:23:58:35:953758,-72.73,13.58,-114.06,0.33,-0.88,0.22
4:23:58:35:953854,-73.66,14.34,-114.46,0.4,-0.74,0.17
4:23:58:35:953965,-71.85,14.21,-114.7,0.45,-0.81,0.26
4:23:58:35:954062,-69.66,15.12,-116.22,0.42,-0.83,0.1
4:23:58:35:954157,-67.94,13.47,-116.86,0.42,-1.0,0.2
4:23:58:35:954254,-66.03,13.29,-115.62,0.46,-0.84,0.16
4:23:58:35:954557,-67.74,16.34,-120.64,0.43,-0.88,0.27
4:23:58:35:954670,-68.64,16.63,-124.43,0.33,-0.87,0.12
4:23:58:36:954765,-67.83,16.74,-125.22,0.38,-0.82,0.16
4:23:58:36:954861,-64.76,18.05,-124.33,0.53,-0.78,0.29
4:23:58:36:954972,-58.92,17.85,-124.61,0.47,-0.97,0.22
4:23:58:36:955053,-60.47,18.7,-126.65,0.46,-0.76,0.2
4:23:58:36:955661,-67.14,18.8,-136.52,0.45,-0.87,0.18
4:23:58:37:955772,-68.8,19.89,-137.8,0.44,-0.82,0.18
4:23:58:37:955852,-69.33,20.68,-138.94,0.43,-0.88,0.2
4:23:58:37:955964,-70.3,21.56,-140.06,0.42,-0.85,0.16
4:23:58:37:956060,-70.68,22.35,-140.84,0.45,-0.84,0.19
4:23:58:37:956172,-70.63,23.17,-141.77,0.46,-0.87,0.2
4:23:58:37:956253,-71.38,23.72,-143.24,0.44,-0.87,0.17
4:23:58:37:956571,-72.32,24.75,-146.48,0.46,-0.86,0.19
4:23:58:37:956668,-72.64,25.18,-147.93,0.44,-0.85,0.18
4:23:58:38:956764,-73.18,25.27,-149.25,0.44,-0.85,0.16
4:23:58:38:956859,-73.37,25.43,-150.05,0.46,-0.85,0.19
4:23:58:38:956971,-73.28,25.79,-150.83,0.46,-0.86,0.19
4:23:58:38:957067,-74.01,25.57,-151.89,0.42,-0.88,0.16
4:23:58:38:957163,-74.29,25.66,-152.02,0.44,-0.83,0.16
4:23:58:38:957675,-73.87,27.73,-153.76,0.48,-0.84,0.19
4:23:58:39:957755,-73.75,27.98,-154.53,0.47,-0.82,0.18
4:23:58:39:957851,-73.43,27.99,-155.21,0.48,-0.84,0.19
4:23:58:39:957963,-73.21,28.05,-155.82,0.48,-0.86,0.21
4:23:58:39:958059,-73.75,28.05,-156.6,0.45,-0.84,0.18
4:23:58:39:958170,-74.11,27.91,-156.61,0.47,-0.83,0.19
4:23:58:39:958266,-73.89,28.13,-156.22,0.5,-0.83,0.2
4:23:58:39:958554,-74.01,28.55,-156.63,0.49,-0.82,0.2
4:23:58:39:958666,-73.69,28.57,-157.01,0.49,-0.84,0.21
4:23:58:40:958762,-73.83,28.64,-157.86,0.48,-0.83,0.19
4:23:58:40:958858,-74.09,28.52,-158.65,0.46,-0.83,0.19
4:23:58:40:958970,-73.74,28.71,-158.69,0.49,-0.84,0.2
4:23:58:40:959065,-73.74,28.89,-159.18,0.48,-0.84,0.2
4:23:58:40:959658,-74.51,29.44,-161.87,0.49,-0.84,0.2
4:23:58:41:959769,-74.78,29.55,-162.37,0.49,-0.81,0.2
4:23:58:41:959865,-74.77,29.54,-162.73,0.48,-0.83,0.2
4:23:58:41:959961,-74.77,29.59,-163.05,0.49,-0.82,0.18
4:23:58:41:960057,-74.72,29.47,-163.28,0.49,-0.84,0.21
4:23:58:41:960169,-74.65,29.08,-163.59,0.45,-0.88,0.2
4:23:58:41:960265,-75.37,29.25,-164.0,0.48,-0.83,0.19
4:23:58:41:960569,-76.06,31.12,-164.67,0.49,-0.8,0.15
4:23:58:41:960664,-75.37,31.33,-163.03,0.52,-0.8,0.19
4:23:58:42:960761,-73.87,31.73,-161.0,0.56,-0.82,0.22
4:23:58:42:960857,-73.02,32.13,-159.47,0.56,-0.82,0.24
4:23:58:42:960968,-73.22,32.79,-158.71,0.54,-0.78,0.21
4:23:58:42:961064,-73.31,33.14,-158.48,0.55,-0.73,0.24
4:23:58:42:961160,-72.13,33.66,-158.7,0.57,-0.74,0.24
4:23:58:42:961656,-63.99,36.97,-162.43,0.58,-0.72,0.3
4:23:58:43:961768,-61.39,37.58,-161.91,0.64,-0.68,0.39
4:23:58:43:961880,-60.92,37.47,-163.17,0.55,-0.69,0.35
4:23:58:43:961960,-60.44,36.32,-163.56,0.58,-0.7,0.37
4:23:58:43:962071,-60.23,35.77,-163.73,0.6,-0.69,0.36
4:23:58:43:962151,-60.34,35.45,-163.68,0.59,-0.67,0.42
4:23:58:43:962264,-61.72,34.48,-164.68,0.56,-0.71,0.4
4:23:58:43:962551,-66.24,30.13,-166.52,0.45,-0.75,0.34
4:23:58:43:962663,-68.03,28.36,-166.82,0.45,-0.74,0.34
4:23:58:44:962759,-68.17,26.13,-166.1,0.43,-0.8,0.37
4:23:58:44:962871,-67.65,23.88,-165.84,0.37,-0.83,0.38
4:23:58:44:962968,-68.45,20.8,-166.71,0.29,-0.84,0.34
4:23:58:44:963063,-70.75,15.66,-167.98,0.22,-0.92,0.32
4:23:58:44:963159,-72.62,10.92,-169.59,0.08,-1.04,0.26
4:23:58:44:963655,-80.26,3.08,-166.47,0.0,-0.96,0.17
4:23:58:45:963767,-80.99,3.84,-165.66,0.04,-0.93,0.16
4:23:58:45:963862,-80.82,4.71,-164.28,0.09,-0.96,0.21
4:23:58:45:963958,-80.13,6.03,-162.54,0.1,-0.95,0.16
4:23:58:45:964070,-79.5,6.63,-160.65,0.1,-0.97,0.16
4:23:58:45:964166,-79.09,7.64,-158.94,0.15,-0.96,0.21
4:23:58:45:964262,-78.25,9.15,-157.79,0.18,-0.92,0.17
4:23:58:45:964566,-76.7,14.37,-154.93,0.26,-0.91,0.22
4:23:58:45:964662,-75.11,17.18,-152.61,0.38,-0.84,0.2
4:23:58:46:964758,-72.54,20.85,-150.79,0.41,-0.9,0.25
4:23:58:46:964870,-72.14,22.61,-150.13,0.4,-0.93,0.21
4:23:58:46:964966,-72.63,24.31,-148.75,0.42,-0.83,0.21
4:23:58:46:965062,-72.16,25.25,-146.56,0.45,-0.82,0.23
4:23:58:46:965653,-67.81,10.91,-113.24,0.28,-0.83,0.12
4:23:58:47:965765,-67.04,10.05,-110.32,0.18,-1.04,0.22
4:23:58:47:965861,-68.62,8.95,-110.52,0.13,-1.03,0.15
4:23:58:47:965957,-71.08,8.09,-108.81,0.28,-1.03,0.53
4:23:58:47:966052,-70.88,9.22,-104.19,0.41,-0.73,0.33
4:23:58:47:966165,-69.55,10.11,-100.73,0.43,-0.81,0.23
4:23:58:47:966244,-69.93,9.04,-99.37,0.43,-0.82,0.26
4:23:58:47:966565,-83.19,4.78,-101.72,0.29,-0.9,0.25
4:23:58:47:966660,-78.07,6.06,-100.38,0.25,-0.9,0.04
4:23:58:48:966756,-76.32,4.95,-100.11,0.27,-0.93,0.26
4:23:58:48:966868,-74.12,3.51,-100.58,0.23,-0.77,0.17
4:23:58:48:966964,-69.28,0.36,-101.99,0.25,-1.02,0.22
4:23:58:48:967060,-68.2,-2.44,-104.29,0.28,-1.04,0.25
4:23:58:48:967156,-69.82,-0.55,-107.52,0.19,-0.93,0.23
4:23:58:48:967635,-51.82,-11.23,-119.47,-0.08,-0.97,0.44
4:23:58:49:967763,-51.72,-10.89,-119.91,-0.04,-0.89,0.48
4:23:58:49:967843,-50.64,-9.61,-119.56,-0.05,-0.87,0.52
4:23:58:49:967955,-50.7,-8.33,-119.54,-0.04,-0.87,0.56
4:23:58:49:968051,-52.22,-7.45,-119.73,-0.04,-0.78,0.54
4:23:58:49:968163,-53.0,-6.53,-119.95,-0.04,-0.81,0.54
4:23:58:49:968243,-53.18,-5.12,-120.15,-0.02,-0.82,0.53
4:23:58:49:968562,-53.49,1.76,-117.66,0.1,-0.76,0.52
4:23:58:49:968659,-53.72,2.92,-117.88,0.12,-0.8,0.55
4:23:58:50:968771,-53.89,3.82,-118.56,0.11,-0.82,0.55
4:23:58:50:968851,-54.2,4.11,-118.94,0.11,-0.78,0.51
4:23:58:50:968962,-53.92,3.38,-118.99,0.1,-0.79,0.54
4:23:58:50:969042,-53.34,2.92,-118.99,0.11,-0.84,0.54
4:23:58:50:969154,-53.03,3.09,-118.12,0.11,-0.81,0.53
4:23:58:50:969665,-52.13,3.28,-115.45,0.15,-0.73,0.43
4:23:58:51:969762,-51.06,3.1,-116.3,0.12,-0.85,0.51
4:23:58:51:969858,-50.9,3.34,-117.17,0.18,-0.84,0.58
4:23:58:51:969954,-53.0,4.91,-120.72,0.19,-0.84,0.7
4:23:58:51:970050,-51.54,10.02,-124.29,0.21,-0.57,0.74
4:23:58:51:970162,-49.46,13.11,-131.28,0.3,-0.77,0.49
4:23:58:51:970257,-50.09,15.39,-137.82,0.3,-0.82,0.52
4:23:58:51:970561,-60.03,23.29,-154.05,0.5,-0.66,0.43
4:23:58:51:970657,-58.24,24.9,-157.69,0.4,-0.75,0.66
4:23:58:52:970753,-57.94,25.31,-163.96,0.33,-0.7,0.54
4:23:58:52:970849,-65.26,24.66,-172.98,0.33,-0.77,0.29
4:23:58:52:970961,-67.49,25.45,-177.48,0.32,-0.77,0.3
4:23:58:52:971057,-66.15,27.61,179.67,0.3,-0.87,0.24
4:23:58:52:971153,-67.8,22.61,176.58,0.34,-0.98,0.35
4:23:58:52:971665,-53.39,13.51,-174.41,0.32,-0.61,0.66
4:23:58:53:971760,-52.98,12.66,-173.24,0.11,-0.61,0.66
4:23:58:53:971856,-50.98,10.04,-172.6,0.16,-0.68,0.74
4:23:58:53:971952,-49.89,7.16,-173.55,-0.0,-0.75,0.58
4:23:58:53:972032,-52.02,4.91,-174.87,0.13,-0.8,0.77
4:23:58:53:972160,-56.0,4.98,-176.42,0.08,-0.74,0.82
4:23:58:53:972271,-58.42,4.99,-177.71,0.06,-0.83,0.78
4:23:58:53:972544,-65.48,13.92,-179.38,0.17,-0.92,0.62
4:23:58:53:972656,-67.66,16.37,-178.23,0.26,-0.79,0.6
4:23:58:54:972767,-69.67,18.16,-176.7,0.19,-0.8,0.39
4:23:58:54:972864,-74.89,18.67,-175.69,0.23,-0.66,0.43
4:23:58:54:972960,-80.41,20.1,-177.21,0.2,-0.58,0.26
